卷名,章节名,type,tag,summary,core
真神,顶尖祖神,转折高潮、设定揭示,揭示、设定、高潮,如来借最后两掌震退刺修大魔神并借力倒飞，纪宁赶到以紫光琼挡住刺修大魔神，收入濒死如来。刺修大魔神见事不可为，收六根石柱（无尽路阵法虽有破损仍可修复），率刀尊及残余仆从遁逃（暗金色堡垒）。刺修大魔神揭示祖神层次划分：普通祖神（如三清、如来、伏羲凭借道感悟媲美）、顶尖祖神（如万物之主、刺修大魔神凭秘术）。纪宁半步祖神+紫光琼勉强达顶尖祖神，故与刺修大魔神不相上下。刺修大魔神忌惮万魔之主，表示最终决战靠无间门。,刺修大魔神退走，如来获救，祖神层次划分体系揭示。
真神,大破灭（本卷终章）,转折高潮、悬念设置,伏笔、高潮,此后纪宁、伏羲、后羿分率三队（各率二十九名真神道祖），谨慎征战上古废墟剩余区域，三十九年后上古废墟彻底破灭崩塌，异族失去繁衍之地（仅带走洞天世界中极少部族）。刺修大魔神退守暗金色堡垒，表示领地已毁、最终决战将至，那才是真正战场。伏羲传音纪宁，告知其如今实力已站在三界巅峰，女娲阵营许多秘密该告知纪宁，或许能助其再提升实力，约纪宁回万族殿后同行。全卷收束。,上古废墟彻底破灭，伏羲欲揭示女娲阵营秘密，全卷落幕引向下卷。
最终决战,女娲仙境,设定展开、悬念设置,伏笔、设定,"纪宁、后羿、伏羲等征战上古废墟归来，万族殿大能者们迎接庆贺。纪宁突破领袖层次后众大能随意举杯庆贺。伏羲、菩提带纪宁前往女娲娘娘离开前所建的隐秘洞天""女娲仙境""——须借助女娲娘娘亲炼的飞船法宝方可进入，连菩提都无法破开洞天界壁。仙境桃花园木屋中存放女娲阵营所有厉害法门神通秘术的玉简，菩提揭示女娲娘娘所创《内观自在祖神卷》——修炼有望成祖神的法门。",女娲仙境及《内观自在祖神卷》揭示，女娲阵营祖神传承秘密首次展开。
最终决战,崔府君,设定展开、人物引入,人物、设定,"菩提、伏羲揭示女娲阵营两大祖神：水之祖神共工仍活着（祝融为救共工而死，共工因愧对祝融一直隐居）；燧人氏凭《内观自在祖神卷》已成祖神，实力为顶尖祖神。崔府君现身——实为生死簿法宝之灵、女娲仙境掌管者，当初赐予纪宁女娲图乃刻意栽培可造之材。崔府君揭示地球属于女娲娘娘在其他时间维度创造的""乐土""小世界，六道轮回崩溃不影响乐土转世。",共工、燧人氏两大祖神身份揭晓，崔府君真实身份及地球乐土秘密揭示。
最终决战,星图,设定展开、环境铺陈,设定,"崔府君令纪宁查看上古废墟四大皇尊遗留宝物中是否有""星图""——记载无尽混沌时空传送阵路线的图。纪宁找到一份简陋星图（三座时空传送阵、七百二十一个混沌世界）。崔府君展示女娲阵营汇集绘制的大星图——二十一座时空传送阵、八万六千余混沌世界，中央巨大光亮为""大莫永恒界""。星图揭示三界仅是混沌偏僻一隅，仅能通过一条""漩涡空间""进出。",大星图揭示无尽混沌广阔格局，三界偏僻位置及漩涡空间通道设定展开。
最终决战,相遇,设定展开、悟道,修炼、设定、爽点,纪宁得知大莫永恒界为媲美天苍宫的势力，决意将来前往。纪宁本尊开始在三界中行走感悟水之万相（温柔、冰冷、狂暴、欢快），在江岸钓鱼救下渡船落水孩童，体悟凡人与水的关系。红鼻子老者源老人从水底划船现身，纪宁感念其当年救命之恩及赠《心典》，登船共饮。,纪宁凡间悟道水行天道，源老人登场与纪宁重逢。
最终决战,纪宁和源老人,矛盾爆发、转折高潮,冲突、高潮,"纪宁质问源老人为何不站女娲阵营，源老人以""大道在外界更广阔疆域""为由拒绝。纪宁起身欲走时，源老人突然以第五层次心力偷袭纪宁魂魄——三界盛传仅后羿达第五层次心力，源老人竟隐藏至此。纪宁凭借北休世界神所传""心力锁魂""秘术（半步祖神神体孕养的神魂+第四层次心力）挡住入侵，双方强强碰撞令周围三十丈化为齑粉。纪宁以神剑紫光琼施展无影式反击，源老人展露领袖层次实力（拂尘挡剑）。万魔之主突然现身带走源老人——源老人投靠无间门。",源老人第五层次心力偷袭纪宁失败，暴露领袖层次实力后投靠无间门。
最终决战,觉明佛祖,人物心理、转折高潮,情感、高潮,"菩提、三清、逍遥天尊赶到，得知源老人背叛后三清怒斥""是敌非友""，菩提痛心疾首。源老人率源河四祖派系正式投靠无间门。三界界域战争规模逐渐升级，最终气运之争迫在眉睫。觉明佛祖在西方灵山殿宇中感应到战火临近，决意突破祖神——他从月下潭得《枯寂世界神》传承，早已找到神体灵光随时可突破，但本命誓言要求成祖神后千年内离开三界。觉明在无尽混沌黑暗星辰上悄然突破祖神，无人知晓。",源老人叛变令女娲阵营震动，觉明佛祖悄然突破祖神为本卷重大伏笔。
最终决战,摘星手,悟道、装备获取,修炼、奖励、爽点,"纪宁本尊在凡间小山村居住五年，体悟""民为水能载舟覆舟""悟出水行天道磅礴意蕴。第二元神在窥天太皓塔中推演一万七千余年终于修改完成摘星手第六转——以《九元灭》解剖《摘星手》，以五行之精替代星辰金石淬炼双手。纪宁在破烂星辰上修炼，摘星神纹达极致圆满，手掌媲美混沌奇宝，神力爆发令上亿里虚空震荡。纪宁感慨九十八块剑法碑石已悟透九十六块，仅剩两块。",纪宁悟透水行天道前夕，摘星手第六转练成，手掌媲美混沌奇宝。
最终决战,无名剑术之'心剑式',悟道、设定展开,修炼、设定、爽点,"黑色道袍纪宁悟透最后两块剑法碑石（藏锋之意），九十八块碑石尽皆无惑。进入碧玉神殿参悟北休世界神压箱底绝学《无名剑术》——直指本源、有望达剑力第六层次""剑世界境""的绝世剑术。无名剑术共七式（残篇），北休世界神仅练成五式，练成第三式即可跨入剑世界境。纪宁参悟第一式""心剑式""——本无剑招却有心剑，在世界神混沌仙人以下几乎难遇对手，但参悟极其艰难。纪宁练剑与悟道交替进行。无间门方面，万魔之主之徒""血鹄魔祖""从混沌归来——在混沌洞府中培养虫兽亿万年，已达领袖层次。",纪宁悟透九十八块碑石开始参悟无名剑术第一式心剑式，血鹄魔祖登场。
最终决战,飞仙,悟道、转折高潮,修炼、高潮、爽点,"万魔之主讲述其在混沌中闯荡经历——发现一处古老大能开辟的洞府及大世界，血鹄长居洞府培养虫兽，万魔之主上次过去时发现血鹄已达领袖层次。两大阵营开始最后调兵遣将，所有仙魔大军汇聚大禹人族世界。纪宁本尊在凡间小山村钓鱼时，体悟""水能载舟覆舟，舟太大水只能承受""，灵光一闪——天道气息降临，纪宁悟透水行天道，飞空而去。",纪宁在凡间生活中悟透水行天道，最终气运之争即将爆发。
最终决战,世界牢狱的囚犯,转折高潮、装备获取,奖励、高潮,"纪宁本尊、本尊分身、第二元神、第二元神分身同时以水行天道为核心汲取混沌之力突破道祖（二等祖仙，借助秘术达一等祖仙）。第二元神缺少好的兵器，纪宁决定前往世界牢狱。世界牢狱中野狗祖神（天生祖神，仅创""吃""一门神通，死在其嘴里的祖神祖仙超三十位）感应到纪宁气息提升。纪宁目标是十六名祖神祖仙囚犯中的""三绝剑祖""——炼气流，有三柄成套混沌神剑，攻击极强。",纪宁悟透水行天道成就道祖，前往世界牢狱挑战三绝剑祖以获取成套混沌神剑。
最终决战,追随者,战斗描写、转折高潮,战斗、高潮,"纪宁（本尊+第二元神）与三绝剑祖交战。第二元神以三十六诸天冰莲束缚，本尊三头六臂持六柄神剑近身搏杀。三绝剑祖施展""三绝剑一式""令三柄神剑凝结为一柄金白色神剑（威能逼近神剑紫光琼），纪宁以剑光黑洞（唯心式融入藏锋之意）抵挡。三绝剑祖施展""三绝剑二式""旋转神剑破开黑洞。纪宁以摘星手第六转神力爆发近身压制。三绝剑祖认输，因被囚禁千里范围无法逃离，纪宁逼迫其臣服。三绝剑祖愿当追随者但拒搜魂，最终以""誓言石""立本命誓言追随纪宁。","纪宁击败三绝剑祖，以誓言石立约收其为追随者，展现无尽混沌""追随者""习俗。"
最终决战,三绝剑,装备获取、设定展开,奖励、设定,纪宁询问祖神阵（可令祖神联合战力大增的法宝阵），三绝剑祖坦言祖神祖仙层次无法染指（至少五百瓶混沌灵液）。纪宁剥削三绝剑祖的混沌奇宝——三柄混沌极品神剑（六重禁制，联合突破混沌神兵范畴）及黑云链（混沌上品，三重禁制）。纪宁炼化黑云链两重、三绝神剑三重禁制（达三绝剑祖水准），第四重需时间在窥天太皓塔中炼化。神剑紫光琼因有本源无需炼化禁制，远超一般混沌神兵。,纪宁获得三绝剑阵及黑云链，为最终决战备齐第二元神兵器。
最终决战,战争起,情节推进、氛围营造,设定,纪宁炼化三绝神剑期间与女儿明月钓鱼，感念师姐余薇。菩提传音通知最终气运之争开始。三清道人下令所有大能者本尊齐聚万族殿，灰袍佝偻身影（共工）现身。轩辕黄帝率大军出发，虚空战场两大阵营遥遥对峙，规模超越上古破灭一战。纪宁看到故人——师兄邋遢道人、东吉菩萨、长青剑仙等分散军中。轩辕黄帝下令开战。,最终气运之争正式爆发，两大阵营大军虚空对峙开战。
最终决战,气运之争（上）,战斗描写、情感展现,情感、战斗,双方仙魔大军第一次交锋。燧人氏、纪宁因速度最快负责防止无间门偷袭。战争第六十九天双方同时显露虫兽大军，破坏平衡出现大规模杀戮。纪宁好友斐游天神、岫轲天神、东吉菩萨等在混战中身死。长青剑仙在混战中突破道祖但立即被十余大阵围攻灭杀。女娲阵营天神真仙死亡升至八千六百余人，天仙突破一亿。纪宁感叹个人力量在战争中的无力。,气运之争惨烈厮杀，纪宁多位故人身死，战争残酷展现。
最终决战,气运之争（下）,转折高潮、矛盾爆发,冲突、高潮,"气运之争持续半年，双方天神真仙各死两万余人。无间门傀儡消耗九成，气运更弱。万魔之主传音众大能准备发动最终决战。无间门在气运之争中处于劣势，决定提前动手。万魔之主一道黑光袭击女娲阵营，三清道人怒喝""杀""，所有大能者爆发。纪宁以三头六臂摘星手围魏救赵拍击无间门大军，万魔之主以黑色尖梭抽退纪宁。双方大能者一一入局，最终决战正式爆发。",无间门气运失利后发动最终决战，大能者全面入局。
最终决战,镇族阵法,设定展开、转折高潮,设定、高潮,"女娲阵营展露女娲娘娘留下的三大镇族阵法：三清道人率三千六百纯阳真仙形成""女娲补天阵""（擅长远攻，诛仙剑阵）；佛祖如来率五千八百天神形成""盘古开天阵""（化身盘古擅长近战）；伏羲氏率三千六百真仙形成女娲补天阵；神农氏率五千八百天神形成盘古开天阵；逍遥道祖率两千两百天神真仙形成""一元两仪阵""（韧性十足）。三大阵法令无间门胆寒，刺修大魔神、刀尊也脸色大变，认为如来有盘古之躯加掌法可挡两人联手。",女娲阵营三大镇族阵法完整展露，碾压无间门阵法。
最终决战,一群祖神们,转折高潮、人物引入,人物、高潮,"三清道人诛仙剑阵杀向桓木主人——桓木主人竟已成祖神（厚积薄发无前人指导突破）。伏羲氏统领女娲补天阵施展""水火灭世——阴阳生灭""。燧人氏暴露祖神之力杀向无间门。灰袍佝偻身影直起身子——共工暴露祖神身份。后羿气息完全爆发——同样凭《内观自在祖神卷》修炼成祖神。女娲阵营五大祖神祖仙（纪宁、燧人氏、共工、后羿、觉明）现身。觉明佛祖也暴露祖神身份入阵。一时间无间门人心惶惶。",女娲阵营五大祖神祖仙全部暴露，桓木主人、觉明佛祖祖神身份揭晓。
最终决战,血战,战斗描写、矛盾爆发,冲突、战斗,"源老人主动迎击共工。刺修大魔神、刀尊选择后羿和觉明为对手。墨竹道祖挡神农氏（暴露领袖实力，结合无间混沌世界""地水""天道与三界""木之天道""）。血鹄魔祖一本尊一分身加魔手道祖联手挡如来。万魔之主神体一分为二分别拦截纪宁和燧人氏。各方大能展开激烈搏杀。纪宁本尊面对万魔之主分身，令第二元神杀向魔手道祖方向。",最终决战全面爆发，双方大能一一对应厮杀，纪宁分身战术展开。
最终决战,斩杀,战斗描写、转折高潮,战斗、高潮,万魔之主追黑色道袍纪宁（第二元神），但三绝剑阵（三柄超越天道极限的混沌神剑）加三十六诸天雪莲令万魔之主无法侵入。纪宁第二元神以三绝剑阵合一半透明金色神剑杀向血鹄魔祖和魔手道祖，威能媲美诛仙剑阵且速度更快。魔手道祖挡住八剑后第九剑掠过脖颈，身躯化为齑粉——魔手道祖当场毙命。无间门士气大减，纪宁继续追杀血鹄魔祖。万魔之主感应到一股微弱天道波动，脸色一变。,纪宁以三绝剑阵斩杀魔手道祖，无间门崩溃迹象显现，心魔之主即将现身。
最终决战,脱离三界,转折高潮、核心伏笔,伏笔、高潮,"三界天道震颤，一声怒吼响彻三界""要阻拦我？三界，你阻拦不了我！""。虚空中出现亿万里长金光裂缝，汹涌河流流出凝结为黑袍高瘦身影——心魔之主。心魔之主一掌拍飞佛祖如来的盘古开天阵（两次冲击湮灭一座盘古开天阵），一掌拍飞纪宁的三绝剑阵。无间门、女娲阵营皆震惊。刺修大魔神、刀尊判断心魔之主已达""祖神巅峰存在""（接近世界神）。燧人氏传音令纪宁本尊、觉明与自己一同阻挡心魔之主。",心魔之主从天道中脱离现身，实力达祖神巅峰，碾压全场。
最终决战,心魔之主,设定揭示、核心伏笔,伏笔、揭示、设定,"心魔之主讲述真相：当年女娲临阵突破成世界神追杀他，他感应到三界天道蕴含""心魔""遂身融天道躲过一劫，却因此被困无尽岁月。后发现三界生灵繁衍过多增加天道负担，天道本能寻找减少生灵之法，心魔之主借机推动——让命运指引两大阵营只有一方能活，令三界混乱心魔滋生，心魔之道变强。积蓄千年终于脱离天道。心魔之主宣称要杀光女娲阵营。刺修大魔神、刀尊惊恐退入暗金色堡垒远远躲开。",心魔之主揭示整场浩劫真相——为脱离天道而引动三界内战令心魔之道变强。
最终决战,围攻,战斗描写、转折高潮,战斗、高潮,万魔之主一分为二拦截纪宁第二元神和佛祖如来。三清道人与桓木主人搏杀。共工被源老人拂尘牵制。神农氏与墨竹道祖搏杀。后羿因刺修大魔神退去成为自由身，锁定心魔之主。纪宁、觉明、燧人氏围攻心魔之主——心魔之主显三头六臂化六条河流，三条河流压制纪宁、觉明、燧人氏，另三条河流围杀燧人氏。后羿拉开神弓，箭尖指向心魔之主，全场感到心灵压制。,女娲阵营三大领袖围攻心魔之主被碾压，后羿蓄力绝世一箭。
最终决战,我不甘心啊,战斗描写、转折高潮,战斗、高潮,"后羿一箭射出，箭矢疯狂汲取天地元力及混沌之力化为百万里长虹光。心魔之主化水流之体任箭贯穿，却惊恐发现胸口被贯穿处疯狂被侵蚀——刀尊辨认出这是神秘""心力修行者""的""灭神""手段（神力心力融合对耗，杀敌一千自损八百）。后羿连续射出九箭追杀心魔之主，心魔之主分裂上百分身逃窜无效，挡也无效。心魔之主疯狂化六道河流袭击女娲阵营，歇斯底里高喊""我不甘心""。","后羿以""灭神箭""射杀心魔之主，心魔之主最后疯狂反扑。"
最终决战,薪火，不灭,情感展现、转折高潮,情感、高潮,"三清道人施诛仙剑阵救燧人氏被河流挡下。纪宁、觉明被河流压制无法靠近。心魔之主两条河流绞杀燧人氏、两条河流杀向神农氏。燧人氏传音""薪火，不灭""，全身化为八朵火苗——以生命燃烧的不灭薪火消耗掉一条半河流后湮灭，燧人氏身死。后羿箭矢趁河流变弱救下神农氏。心魔之主在后羿箭矢下河流不断消耗直至完全消失——心魔之主死亡。两大阵营震惊发蒙。万魔之主提议罢战，女娲阵营同意但要求交出黑袍神王。",燧人氏化为不灭薪火燃烧自身助杀心魔之主身亡，心魔之主被后羿箭矢消灭。
最终决战,黑袍神王的末路,矛盾收束、转折高潮,冲突、高潮,"女娲阵营商议后同意逼无间门离开三界（因无人能杀死速度太快的万魔之主）。万魔之主为救无间门众人，将名义领袖黑袍神王以青色绳索捆缚扔给女娲阵营。纪宁接住黑袍神王，以秘术令其无法自杀，要令其受尽炼狱之苦为师姐余薇报仇。源老人暗中发出一股波动，传音""孩儿们，动手吧""。",无间门交出黑袍神王后将被逼离开三界，源老人暗中布局即将发动。
最终决战,剧变,转折高潮、矛盾爆发,冲突、高潮,"伏羲氏突然施展""水火灭世阵""袭击女娲阵营天神真仙——水火不再避让己方，刹那间死亡天神真仙超三万（姜君、君五等纪宁好友及方寸山弟子身亡）。纪宁以三十六诸天雪莲挡住水火。共工偷袭刺穿神农氏胸膛令其神体湮灭身亡（神农氏死前呢喃""共工死了""）。夸父、雷神等大能中也出现大规模偷袭厮杀。无间门大能中也出现偷袭，死亡超二十位大能。背叛者们迅速撤退至源老人身边，源老人以拂尘挡住万魔之主的追杀。源老人谈笑间以拂尘绞杀近三万名无间门天神真仙。",源老人发动灵魂控制的大能背叛，伏羲、共工等偷袭令两大阵营重创，神农氏身亡。
最终决战,九神将,设定揭示、核心伏笔,伏笔、揭示、设定,"源老人揭示真相——他上古破灭之战时已参战，当时受重伤夺舍源老人身份，一直潜伏控制大能者（对三清、如来心力渗透过但因其""心""太厉害未能成功控制）。源老人渴望菩提的时空法门而不得。嫦娥仙子被源老人控制用于牵制后羿。源老人召刺修大魔神帮忙，刺修大魔神认出源老人实为""黑莲神帝""座下九神将之一的""心神将""，大惊失色与刀尊遁逃。源老人率伏羲、共工、墨竹道祖等大能布阵——黑色莲花大阵。","源老人真身揭晓——黑莲神帝座下九神将之一""心神将""，上古即潜伏三界。"
最终决战,我有一法,转折高潮、伏笔埋设,伏笔、高潮,"源老人以黑色莲花大阵（三片莲叶，共工、墨竹、伏羲分别统领）碾压两大阵营，纪宁三绝剑阵、三清诛仙剑阵、万魔之主长梭三大最强攻击联手未能破开黑莲，莲叶一拍令万魔之主吐血。菩提传音诸领袖——""我有一法，或许有可能杀死源老人""，揭示神农氏生前以血液魂魄培育的""夺命花""（花开十丈内祖神魂飞魄散真灵泯灭），需两大阵营破开黑莲阵法令菩提能瞬移至源老人十丈内。","菩提揭示神农氏所留""夺命花""杀手锏，需破开黑莲阵法方可施展。"
最终决战,只为花开,情感展现、转折高潮,情感、高潮,"两大阵营大能者拼命围攻黑莲阵法为后羿创造机会。后羿拉开弓弦——以无尽混沌力量为弓、心力为弦、自身生命为箭，施展""绝命一箭""（比杀心魔之主更强的一箭）。源老人令嫦娥挡在前面。箭矢破开黑莲阵法后势头减弱，源老人一掌拍下挡住箭矢仅耗费少许神力，但嫦娥仙子被贯穿身死。后羿真灵显现一刹那对嫦娥说""我从来，没有恨你""，嫦娥流泪后真灵消散。菩提分身趁机瞬移至源老人身旁，夺命花绽放。",后羿以生命为代价绝命一箭破开黑莲阵法，菩提施展夺命花重创源老人。
最终决战,赴死,情感展现、转折高潮,情感、高潮,"夺命花绽放——菩提分身覆灭，源老人生命气息剧烈震颤衰弱但竟未死（心力修行者魂魄真灵保护最强）。源老人施展""黑莲护体""盘坐莲座，六条手臂暴涨袭击四方。纪宁、三清、万魔、桓木、觉明六大领袖围攻源老人。源老人右手袭击三清道人，被纪宁三绝剑阵、万魔长梭、三清诛仙剑阵挡回——源老人神体也媲美先天极品法宝。桓木主人被源老人心力震慑后手掌刺穿身躯，桓木主人选择自爆身亡。三清道人率三千六百纯阳真仙微笑自爆。源老人三掌袭击纪宁第二元神，黑色道袍纪宁闭眼自爆身亡。",桓木主人、三清道人、纪宁第二元神相继自爆消耗源老人神力，悲壮赴死。
最终决战,三界的命运,转折高潮、情感展现,情感、高潮,"源老人五掌围杀佛祖如来，如来率五千八百天神微笑自爆。源老人杀向觉明佛祖，觉明同样自爆身亡。万魔之主带无间门残余选择逃走，菩提带女娲阵营残余准备撤离——若纪宁本尊自爆仍不成则离开三界。源老人五掌围杀纪宁本尊。纪宁心前所未有的空灵，放弃自爆，竟感受到神体内的一点灵光——运转《枯寂世界神》法门开始突破祖神。源老人手掌抓住纪宁但未自爆，万魔之主、菩提等以为完了。菩提忽见混沌漩涡出现，声嘶喊道""三界没有完""。",佛祖如来、觉明佛祖相继自爆，纪宁本尊面临围杀时感悟灵光开始突破祖神。
最终决战,半步世界神,转折高潮、爽点设置,爽点、高潮,"纪宁在源老人手掌中突破——真神神力转化为祖神神力，因《陶吴十八神魔》《唯一本尊》两大法门令十七个祖神神体完美结合，达""半步世界神""层次（超越祖神范畴）。源老人六掌压制不住，纪宁力量绝对超越源老人。源老人选择逃跑，令被控制的仆从拦住纪宁。纪宁以九角电蛇遁术追上源老人。源老人施展""黑莲护体""万里莲花守护，纪宁以摘星手天崩式六掌齐出未能破开。纪宁拿出神剑紫光琼——半步世界神神力催发道之神兵威能，实力达到世界神门槛。",纪宁突破半步世界神，源老人压制不住选择逃跑，纪宁拿出神剑紫光琼。
最终决战,落幕,转折高潮、悟道,修炼、高潮、爽点,"纪宁以神剑紫光琼一剑如天崩破开黑色莲花。源老人施展六臂掌法迎战，纪宁在空前空灵中悟透无名剑术第一式""心剑式""真谛——掌控剑、成为剑的主人，每剑发挥应有威力（""心剑天地""）。纪宁三剑穿过六掌破绽刺向源老人神体。源老人以最后心力释放""灰色种子""欲侵入纪宁魂魄，被半步世界神急剧提升的魂魄加心力锁魂秘术挡下。纪宁以明月剑术滴血式一剑刺穿源老人眉心——源老人神力耗尽，真灵被绞碎完全溃散，源老人死亡。万魔之主、菩提等大能者及刺修大魔神化身皆震撼。",纪宁悟透心剑式，以神剑紫光琼一剑刺穿源老人眉心将其斩杀。
最终决战,伪装,设定揭示、核心伏笔,伏笔、揭示、设定,"刺修大魔神化身飞来揭示真相：源老人实为""大莫域""中威名赫赫的""黑莲神帝""（世界神）座下九神将之一的""心神将""。三界时代刺修大魔神曾在大莫域见过心神将——说明死于此的仅是源老人的第二元神，本尊仍在大莫域追随黑莲神帝。源老人死时令所有仆从灵魂湮灭，是伪装成真正死去以迷惑纪宁（因畏惧纪宁成长速度）。刺修大魔神揭露真相后离去，暗金色堡垒进入无尽混沌漂泊，刺修大魔神评纪宁为""无尽岁月见过祖神祖仙中前三""。纪宁起杀心，决意前往大莫域后寻机报仇。",刺修大魔神揭示源老人仅第二元神身死、本尊仍在大莫域，纪宁决意报仇。
最终决战,新的三界（本卷终章）,转折高潮、伏笔埋设,伏笔、高潮,"万魔之主请求无间门再入三界，女娲阵营大能犹豫。纪宁同意但要求立本命誓言——拿出从三绝剑祖处获得的誓言石。两大阵营在源老人尸体前定下""三界誓言""和解。圣火道祖以圣火火葬死者遗体。纪宁感慨若将来修行到极高峰定将死去之人复活。三界大能者重定天庭、再建地府、重建六道轮回（纪宁为主、菩提为辅，耗时三年），下令降低修仙规模令道不可轻传。浩劫过去三百年，三界祥和。纪宁本尊即将经漩涡通道前往大莫域（寻机除心神将本尊+寻找天苍宫），第二元神留守三界附近混沌府邸守护。纪宁俯瞰女儿明月调戏凡间书生，微微一笑。",两大阵营立誓和解，三界重建降低修仙规模，纪宁即将前往大莫域，全卷收束。
雾岩星主,离开三界,环境铺陈、情感展现,情感、设定,纪宁成祖神后受本命誓言束缚，必须千年内离开三界。在混沌仙府中告别女儿明月、秋叶、白叔及师弟木子朔、师兄孙悟空等亲友，仅师傅菩提知晓此行。纪宁驾飞堑神木舟穿梭虚空离开三界，途中感悟自身实力刚达世界神门槛，九重混沌禁制已悟透第八重，预感悟透第九重将发生质变。半月后抵达漩涡空间通道。,纪宁受本命誓言束缚离开三界，独自踏上前往大莫域的混沌之路。
雾岩星主,时空传送阵,环境铺陈、设定展开,设定,纪宁在漩涡空间通道中历经六天噩梦般飞行，避让无数空间裂缝，一次被卷入裂缝后险之又险钻出，终于安然通过抵达大莫域。经一年九个月抵达离三界最近的地龙星时空传送阵——九颗星辰形成的巨大阵法，面积媲美三界。纪宁等待八年后以一瓶混沌灵液传送至七水星，途中得知黑莲神帝、雾岩星主、东伏帝君三方势力格局。,纪宁穿越漩涡空间抵达大莫域，经时空传送阵前往七水星一带。
雾岩星主,雾岩星,设定展开、环境铺陈,设定,纪宁在窥天太皓塔内闭关一百六十年推演摘星手第七转（略有头绪），外界过去八年后传送至七水星。根据情报决定投靠雾岩星主（统领九十六混沌世界，八名世界境附庸），抵达雾岩星。青甲男子引领纪宁参观交易区，介绍雾岩星主名闻大莫域的绝世剑术《天辰剑典》（修成可凭剑道成世界境，售价十方混沌灵液）。,纪宁抵达雾岩星，了解势力格局与雾岩星主剑术威名。
雾岩星主,加入,人物引入、情节推进,人物,纪宁购星图了解最新势力分布后决定加入雾岩军。在募兵岛，岛主扶折（三眼祖神）告知祖神可直接加入，以击败傀儡确认实力（普通/顶尖/巅峰祖神三档）。纪宁不满足于击败第三傀儡，申请请世界境大能确认实力，令扶折震惊。纪宁的真正目的是一鸣惊人，让雾岩星世界境们知道自己的名字。,纪宁加入雾岩军，申请世界境大能确认实力，一鸣惊人。
雾岩星主,军营,人物引入、设定展开,人物、设定,扶折上禀后给纪宁一套银鳞神甲（先天极品护体甲衣），带其入雾岩城军营。介绍雾岩军等级：银鳞（普通/顶尖祖神）、金鳞（巅峰祖神）、将军（超越巅峰祖神，共五位）。纪宁入军营结识金鳞军士离昊（第十六队队长）及白邬等祖神军士，众人设盛宴欢迎，吃龙肉畅饮。,纪宁入雾岩城军营，了解雾岩军等级体系，结识离昊、白邬等军士。
雾岩星主,黑U祖神,矛盾展现、人物引入,人物、冲突,黑U祖神（原队长被降为银鳞，嚣张自大，曾葬送二十三位军士性命）约战离昊。黑U以四柄重锤击败离昊并踩碎其脑袋侮辱。白邬（隐藏突破巅峰祖神）愤而上台以九星青灵钩赌战，亦被黑U换细剑击败。纪宁出面挑战黑U，赌三百瓶混沌灵液。,黑U祖神击败并侮辱离昊、白邬，纪宁出面挑战。
雾岩星主,第一次出手,战斗描写、转折高潮,战斗、高潮,纪宁以摘星手一掌将黑U拍倒在地，力量碾压。黑U不认输换细剑再战，以诡异剑术反击。纪宁收敛气息仅展露正常祖神气息，实为半步世界神之体，施心剑式可横扫巅峰祖神。观战的祖神祖仙惊叹纪宁力量超越天道极限。,纪宁以摘星手一掌拍倒黑U，展露碾压性力量。
雾岩星主,虚幽混沌仙人,战斗描写、人物引入,人物、战斗,纪宁以明月剑术天崩式+三头六臂六掌连环拍击击败黑U，黑U认输交出三百瓶混沌灵液。纪宁将九星青灵钩还给白邬、一百瓶混沌灵液给离昊（离昊拒收）。虚幽仙人大弟子宫朝（祖仙）来请纪宁前往虚幽宫，称师尊虚幽仙人要确认纪宁实力。途中得知黑雾世界神也在虚幽宫。,纪宁击败黑U赢三百瓶混沌灵液；虚幽仙人大弟子宫朝来请纪宁前往虚幽宫。
雾岩星主,剑术,战斗描写、悟道,修炼、战斗、爽点,"纪宁在虚幽宫拜见虚幽混沌仙人及黑雾世界神。虚幽仙人弟子飞影（红衣少年，剑力第五层次）先与纪宁比试剑法。纪宁以明月剑术无影式应战，后施摘星手神通力量暴涨，一剑拍飞飞影取胜。黑雾世界神评价纪宁剑术极高，真正厉害手段未曾施展，请求亲自比试。黑雾世界神在剑道达""剑世界""层次（剑力第六层次），曾教过雾岩星主剑术，永不收徒（曾有一弟子死）。",纪宁击败虚幽弟子飞影；黑雾世界神评价纪宁剑术极高，请求亲自比试。
雾岩星主,黑雾世界神,转折高潮、悟道,修炼、高潮、爽点,"雾岩星主（子辰）亲临虚幽宫。黑雾世界神化身不敌纪宁后本尊出手，施""剑世界""压制纪宁。纪宁在战斗中剑术飞速提升，无名剑术第二式豁然开朗，领悟""杀剑式""。雾岩星主点评纪宁领悟""对剑的绝对掌控""意境（剑道高手渴望的境界，近乎无破绽），称黑雾世界神走的是剑道另一条路。雾岩星主令黑雾世界神多花时间陪纪宁比剑。",雾岩星主亲临；黑雾世界神本尊施展剑世界，纪宁剑术飞速提升，领悟杀剑式。
雾岩星主,第六位将军,转折高潮、设定展开,设定、高潮,"纪宁与黑雾世界神比剑中剑术威能不断攀升，悟出无名剑术第一式""心剑式""、第二式""杀剑式""。宫朝祖仙评价纪宁剑术无破绽，即便自己也没把握击败。雾岩星主封纪宁为第六位将军，赐宽松本命誓言。纪宁提出修改誓言（将来需离开大莫域寻找天苍宫），询问三位世界境是否知道天苍宫。",纪宁被封第六位将军；询问天苍宫消息，提出修改本命誓言。
