卷名,章节名,type,tag,summary,core
域外战场,更该死,战斗描写、转折高潮,战斗、高潮,"罗峰施血洛之力+三振穿梭宇宙压制12名不朽，昙花斩星光族、悠悠斩螭永族；食星草吞噬碎裂不朽；11名不朽四散逃跑，罗峰追杀隆索（因第一个被劈碎）；罗峰世界投影笼罩隆索，食星草束缚；隆索求饶称其兄为十二封侯之一""巨石""焚亚，罗峰冷笑""那你就更该死了""，一刀斩杀隆索，食星草吞噬；焚亚感应弟弟信物断讯，循印记追来；罗峰欲引诱封侯一战以检验金角巨兽分身战力。",罗峰斩杀隆索，引诱封侯焚亚前来决战。
域外战场,湖泊上的决战,悟道、战斗描写,修炼、战斗、爽点,罗峰在洞窟中研究刀法缺陷，金角巨兽战斗秘法与刀法相通却无完美秘法；12天后焚亚（12米高卡巫族封侯，火焰法则领域）乘金字塔飞船抵达湖泊上空；罗峰世界投影与焚亚火焰法则领域碰撞略占上风却无法压倒（焚亚融合空间法则操控领域）；罗峰持血影战刀+盾牌，施三振穿梭宇宙，焚亚持双锤，雾沙岛十三霸主之二决战开始。,罗峰与封侯焚亚湖泊决战，世界投影与法则领域初次碰撞。
域外战场,奇异怪兽,战斗描写、转折高潮,战斗、高潮,罗峰硬抗焚亚一锤吐血倒飞（焚亚身体力量封侯高等、硬度超封侯高等七八倍）；罗峰施三振穿梭宇宙身法闪避，血影战刀仅切入焚亚腰半米被卡住；焚亚发疯不管罗峰攻击只管砸锤，罗峰被多次砸飞吐血；罗峰感叹焚亚身体硬如F3级金属无法劈开；金角巨兽分身（银色怪兽，上百公里身躯，银色鳞片+银色翅膀+银色王冠，融合弑吴羽翼+将甲+兽神变，威压让焚亚忌惮）从山脉缓缓升起。,罗峰地球人本尊苦战焚亚陷入劣势，金角巨兽分身现身救场。
域外战场,罗峰的难题,设定展开、矛盾展现,冲突、设定,"金角巨兽（勉强封王战力）一撕一拍将焚亚化为粉末，但焚亚不死之身凝聚无碍；罗峰遇难题——杀死不死之身需""灵魂毁灭""或""强行湮灭""，强行湮灭需燃烧不朽神力，而金角巨兽是界主无不朽神力可燃烧；焚亚被反复轰碎却实力无影响，罗峰陷入死胡同。",罗峰遇难题——界主金角巨兽无不朽神力，无法强行湮灭封侯不死之身。
域外战场,"至宝""弑吴羽翼""",转折高潮、装备获取,奖励、高潮,"罗峰催动至宝弑吴羽翼（混沌城主所赐，宇宙尊者都疯狂追逐的至宝，第一形态可飞行鬼魅+羽翼如刀），羽翼切过焚亚躯体，弑吴羽翼内转化的""空间之力""强行湮灭焚亚2%不朽神体（从根本上毁灭）；罗峰大喜连切数十次，焚亚不朽神体仅剩30%绝望自爆；金角巨兽以弑吴羽翼合拢护身挡住自爆（将甲抵消余力）；罗峰收战利品撤退；雾沙岛十二封侯之一""巨石""焚亚殒落无人知。",弑吴羽翼至宝首展战斗威力，强行湮灭焚亚不朽神体，焚亚自爆身亡。
域外战场,雾沙岛中创绝学,悟道、情节推进,修炼、爽点,"罗峰顿悟——金角巨兽最强是弑吴羽翼，应创配合羽翼攻击的秘法；研究《三振穿梭宇宙》《列宇》翅膀技巧+传承记忆翅膀秘法+兑换有翅膀种族秘法，融入兽神意境开始创造；""银色怪兽""成雾沙岛噩梦，超越十三霸主威名，异族纷纷逃离；一百多年后弑吴羽翼攻击秘法初创小成（超《新七绝刀》层次）；罗峰连接虚拟宇宙赴雷霆岛混沌神殿请教混沌城主。",罗峰确立弑吴羽翼自创路线，银色怪兽成雾沙岛噩梦，请教混沌城主。
域外战场,千年，绝学成,悟道、转折高潮,修炼、高潮、爽点,"混沌城主将罗峰修炼场改造并安排针对秘法缺点的对手试炼（击败一个才出下一个，500=顶级、1000=巅峰、1200=希罗多层次、2000=究极）；罗峰耗费1000年击败1000个对手（最难为不朽级毁娑巨兽耗时18年，最后第1000个""绿线噬虫""耗时102年），创成巅峰绝学第一式""银河挂长空""；混沌城主现真身（金色长袍+青色鳞片头+人类面容）赞罗峰悟性极高，1200年（含前200+后1000）创巅峰绝学。","罗峰1000年击败1000对手，创成巅峰绝学第一式""银河挂长空""。"
域外战场,家乡，明月（本篇终章）,悟道、情感展现,修炼、情感、爽点,"罗峰为绝学命名，思索中忆起地球时代守护亲人家乡的初心——从基地市闯荒野区、夺龙蛋作战服、为弟弟罗华承诺288亿、地球末日战金角巨兽、界中界拼命，一切根本是守护亲人家乡；罗峰定名""明月""（望明月思故乡念亲人），又取""单执一札谓简，连编诸简乃名为策""之意，整套绝学命名《明月策》（第一式银河挂长空，将来还会有第二式第三式）；混沌城主揭示秘法五层次（不入流/普通/顶级/巅峰/究极），评罗峰1200年创巅峰绝学悟性极高；混沌城主嘱罗峰继续在域外战场生死战斗完善绝学；罗峰飞离雾沙岛前往焱祭大陆主大陆（封侯众多封王出没的更危险地带），全篇至此完整收官。",绝学命名《明月策》（望明月思故乡念亲人），罗峰飞往焱祭大陆主大陆开启新阶段。
刀河王,焱祭大陆主大陆,环境铺陈、设定展开,设定,罗峰在焱祭大陆主大陆闯荡36天，乘飞船以1号探测仪（封王级标配）关闭屏蔽功能钓鱼引诱异族队伍；介绍主大陆强者如云、封侯不朽比例高、封王稀少的格局，妖族（恐金犼族封侯巅峰+尾遗族二不朽）盯上罗峰。,"焱祭大陆主大陆格局展开，罗峰""钓鱼""战术启动。"
刀河王,积累军功,战斗描写、设定展开,战斗、设定,"恐金犼族三人袭击罗峰，罗峰以《明月策》第一式""银河挂长空""刀光成河灭杀尾遗族二不朽，与恐金犼厮杀；揭示罗峰地球人本尊接近封王战力（兽神意境18层+巅峰绝学+1000倍界主之力），金角巨兽战力更强。",罗峰接近封王战力首次展现，《明月策》刀光成河绝技登场。
刀河王,尽早铲除,转折高潮、伏笔埋设,伏笔、高潮,"金角巨兽以弑吴羽翼灭杀尾遗族二不朽、切割恐金犼致其自爆；恐金犼死前上报妖族联盟罗峰疑为雾沙岛食星界主；妖族高层判定罗峰为超等天才，下令""尽早铲除""。",妖族高层下令铲除罗峰，全篇异族威胁线启动。
刀河王,销声匿迹,人物引入、悬念设置,人物、伏笔,紫穹王（妖族封王，具瞬移能力）奉命击杀罗峰，一年无情报；罗峰用弑吴羽翼伪装威压（地球人本尊封侯巅峰、金角巨兽更强），分身战术一年杀5封侯3军主。,紫穹王瞬移追杀线展开，罗峰分身战术确立。
刀河王,常在河边走,人物引入、悬念设置,人物、伏笔,"罗峰三年闯荡杀22封侯19军主，金角巨兽得名""银翼王""；机械族茨维卡（智能生命，认主，封侯巅峰）发现罗峰高端探测仪，决意击杀夺宝。","机械族茨维卡盯上罗峰，""银翼王""名号传出。"
刀河王,逼急了,战斗描写、转折高潮,战斗、高潮,茨维卡9座金字塔飞船900万F9级机械傀儡围攻罗峰；罗峰被逼变身金角巨兽（银翼王），茨维卡震惊。,900万机械傀儡围攻，罗峰被迫暴露金角巨兽分身。
刀河王,九绝神国,战斗描写、设定展开,战斗、设定,"金角巨兽以弑吴羽翼破坏53万机械傀儡能量核心并收取；茨维卡启动""九绝神国""（宇宙尊者级机械族大师制造），九座金字塔连接紫色空间，81名G级金属神王（封王初等战力）将金角巨兽困住。",九绝神国登场，金角巨兽陷入紫色空间困境。
刀河王,被压制,矛盾展现、人物引入,人物、冲突,"徐欣为罗峰祈祷；拿识族黑甲青年（封王初等）前往焱祭大陆；九绝神国内81神王以""神国裂""等招式攻击金角巨兽，弑吴羽翼+将甲双重防御下金角巨兽受伤但身体未碎。",黑甲青年登场伏笔；九绝神国连续攻击金角巨兽受创。
刀河王,罗峰的反击,战斗描写、转折高潮,战斗、高潮,九绝神国九击均未轰碎金角巨兽身体；茨维卡犹豫是否施展10亿瑜蓝单位代价的禁忌攻击；金角巨兽趁81神王能量耗尽，召唤百万虎甲虫族王者军团合击轰破紫色空间。,百万虫族王者军团反击，轰破九绝神国紫色空间。
刀河王,偷鸡不成蚀把米,转折高潮、爽点设置,爽点、高潮,百万虫族王者合击撕裂一座金字塔飞船，金角巨兽收取破损飞船及九绝神国布置仪器；茨维卡震怒却无法夺回；金角巨兽拒绝最高神王10亿混元单位赎回交易，携战利品离去。,罗峰夺得九绝神国基座飞船部件，茨维卡损失惨重。
刀河王,星辰塔,悬念设置、人物引入,人物、伏笔,"罗峰反思此战憋屈主因为探测仪不如对手；茨维卡请千眼心族""死灵王""莫莫布（灵魂攻击封王巅峰）及玖坚王（瞬移封王巅峰），以30亿瑜蓝单位代价邀请；罗峰感应到遥远处神秘宝物强烈召唤。",茨维卡联合死灵王、玖坚王布局，罗峰感应神秘宝物。
刀河王,风云，起,转折高潮、悬念设置,伏笔、高潮,罗峰花钱请星幻王瞬移脱身，茨维卡悬赏银翼王坐标5000万瑜蓝单位；黑甲青年（拿识族）乘剑形飞船抵焱祭大陆，罗峰全身细胞战栗感应到其身上宝物。,罗峰瞬移脱身，黑甲青年宝物召唤感出现。
刀河王,抉择,人物心理、悬念设置,伏笔、情感,罗峰追击黑甲青年，发现对方探测仪比己方高端，3亿公里外即被锁定；黑甲青年属拿识族（妖族阵营）；罗峰因实力不足（地球人本尊仅对付封侯初等）且金角巨兽暴露风险，选择放弃暂退。,罗峰第一次因实力不足放弃夺宝，决定回基地升级。
刀河王,港湾,环境铺陈、人物引入,人物、设定,罗峰回026号兵营基地（AAA神灵基地），分到湖中岛屿私人领地；结交邻居封王强者库托（轰明王）；魔杀族分身开始研究破损金字塔飞船战利品。,罗峰返回兵营基地修整，结交封王朋友。
刀河王,战利品总价,设定展开、爽点设置,爽点、设定,巴巴塔清点战利品四类（破损飞船500万、G级傀儡2000万、153万机械傀儡8亿、九绝神国仪器价值最高）；虚拟宇宙公司收购部主管诺斯巫报价46亿混元单位（仪器为宇宙尊者级机械族大师制造）。,战利品总价46亿混元单位，罗峰发了一笔大财。
刀河王,结交,人物引入、设定展开,人物、设定,罗峰请真衍王帮忙在鸿盟出售战利品；真衍王令门槛为10亿混元单位以上宝物；罗峰研究探测仪型号，计划购买大型+微型搭配；结交库托等封王朋友，得知星辰塔为更高危险之地。,真衍王出手帮卖战利品，罗峰规划探测仪升级。
刀河王,血洛晶的讯息,设定揭示、伏笔深化,伏笔、揭示、设定,真衍王在鸿盟谈妥交易：欲魔王18亿买机械傀儡、黑心王43亿买仪器，共61亿混元单位；真衍王揭示血洛晶乃兽神殒落后血液结晶，100颗提炼一滴兽神之血，对宇宙尊者都有效；罗峰当年以600积分一颗被收购价太低，暗自庆幸当年压住近万颗血洛晶未卖。,血洛晶=兽神之血结晶设定揭示，罗峰出售战利品获61亿。
刀河王,底气十足,爽点设置、装备获取,奖励、爽点,罗峰融合第4-8颗血洛晶（第9颗失败）；金角巨兽背部融合65颗（共165颗）；花费61.3亿积分购买大型探测仪（20亿）、微型探测仪（18亿）、摩云藤进化材料（15.3亿）、火神源晶（8亿）；剩余1.5亿积分。,罗峰大规模升级装备，摩云藤进化材料到手。
刀河王,摩云,装备获取、情感展现,奖励、情感,罗峰在暗宇宙飞船中按方案让摩云藤蜕变，历经冰封期最终连接宇宙本源成为不朽神灵（216主藤蔓，封侯巅峰，身体强度媲美封王初等人类）；罗峰为摩云藤如兄弟成不朽而开心。,摩云藤蜕变为不朽神灵，罗峰多一强力助手。
刀河王,建神国,设定展开、环境铺陈,设定,罗峰经食星草神国传送回人类疆域，带摩云藤入空间夹层神国层建造神国（直径不足十万公里）；揭示罗峰不敢修炼金之法则（怕成不朽无法孕育第三分身），仍在等待最佳第三分身素材。,摩云藤建造神国完成，第三分身伏笔埋设。
刀河王,焱祭大陆之相遇,悬念设置、矛盾展现,伏笔、冲突,罗峰重返焱祭大陆，大型探测仪发现黑甲青年探测仪比己方低端；黑甲青年以微型探测仪发现罗峰，诈称封王高等并有封王盟友赶来；罗峰识破其属拿识族（妖族阵营），确认可安全使用金角巨兽。,罗峰与黑甲青年互相试探，确认对方阵营。
刀河王,激战,战斗描写、转折高潮,战斗、高潮,"罗峰以百万虎甲虫族王者军团合击摧毁黑甲青年植物生命""燕花""62%及F9飞船；金角巨兽出击一招灭杀封侯高等仆从罗沙；黑甲青年识破银翼王身份。",百万虫族军团合击威力惊人，金角巨兽一招灭封侯高等。
刀河王,逃,战斗描写、转折高潮,战斗、高潮,"黑甲青年以""时间暂停""定住金角巨兽逃脱；罗峰靠意志强行破解；揭示黑甲青年拿识族天赋+黑色节鞭（时间法则兵器）。",黑甲青年施展时间暂停逃脱，罗峰首遇时间法则逆天绝招。
刀河王,"目标""30秒""",人物心理、战斗描写,情感、战斗,金角巨兽追杀未果（黑甲青年直线亚光速飞行）；罗峰关闭探测仪诈敌；黑甲青年飞行九天改变方向藏身湖泊底部G级舱室；罗峰靠宝物召唤感精确定位。,罗峰诈敌成功，精确定位黑甲青年藏身处。
刀河王,殒落,转折高潮、装备获取,奖励、高潮,罗峰百万虫族军团合击轰穿F9飞船震裂G级舱室；黑甲青年死前群发银翼王坐标给妖族阵营；罗峰以8亿积分火神源晶（封王高等级）引爆，弑吴羽翼+将甲+摩云战衣三重防御无伤；黑甲青年殒落，奴仆全死；夺得G级舱室、黑色节鞭、世界戒指（含神秘宝物）。,罗峰以火神源晶击杀黑甲青年，夺得神秘宝物。
刀河王,六方狱界,转折高潮、悬念设置,伏笔、高潮,"黑袅王向茨维卡、玖坚王出售银翼王坐标（2亿瑜蓝单位）；三人瞬移抵达战场；茨维卡以六座基座飞船布置""六方狱界""（1亿公里范围）；罗峰被笼罩。",茨维卡等三大封王巅峰围杀，六方狱界笼罩罗峰。
刀河王,寸寸查探,悬念设置、设定展开,伏笔、设定,六方狱界寸寸搜索82个可疑物无果；茨维卡最大能量输出毁灭上亿公里范围物质；罗峰魔杀族分身变化岩石隐匿（天赋秘法复制）；鸿盟因罗峰击杀封王初等开始讨论吸纳其加入。,罗峰靠魔杀族复制天赋躲过六方狱界搜索，鸿盟拟吸纳罗峰。
刀河王,厉害啊,转折高潮、人物引入,人物、高潮,鸿盟108位宇宙尊者全票通过吸纳罗峰（混沌城主设权限无人敢看战斗视频）；茨维卡请死灵王神国传送赶来；星幻王瞬移出现救罗峰，空间被黑袅王封锁无法瞬移；金角巨兽携星幻王在空间碎片乱流中飞行如鱼得水，甩开追杀。,鸿盟吸纳罗峰，罗峰靠弑吴羽翼在空间乱流中逃脱。
刀河王,惊喜的宝物,设定揭示、爽点设置,揭示、爽点、设定,茨维卡安抚死灵王玖坚王后放弃追杀，考虑购买更可怕武器；罗峰研究黑甲青年战利品，发现第二块黑色金属板（无名秘典第二、五、七劫内容，第二劫完整），金角巨兽接受传承。,第二块黑色金属板到手，无名秘典第二劫内容完整。
刀河王,大机缘,装备获取、设定揭示,奖励、揭示、设定,罗峰发现黑甲青年遗留千年光（29厘米，30亿积分）、青光白露木、九净光沙等珍贵材料（约80亿积分）；发现梦光神使传承晶（足球大小，每10081纪元传承一次）；混沌城主揭示神使传承体系。,梦光神使传承晶发现，混沌城主解说神使/神将传承体系。
刀河王,都舍不得,人物心理、伏笔埋设,伏笔、情感,混沌城主给出梦光神使传承晶两个选择：卖虚拟宇宙公司300亿积分，或置换12万年后的四方神将传承名额；罗峰选择暂保留，混沌城主帮保留名额；混沌城主推断罗峰有焱神族兵甲将甲际遇。,罗峰暂保留传承晶，四方神将传承名额伏笔埋设。
刀河王,加入鸿盟,设定展开、人物引入,人物、设定,鸿盟使者队伍（欲心王等九名封王）邀请罗峰加入；罗峰加入鸿盟获一星身份；人类光影（威压媲美混沌城主）出现；揭示鸿盟殿主为超脱七星存在，混沌城主即其中之一。,罗峰正式加入鸿盟，鸿盟等级体系（一星到七星+殿主）展开。
刀河王,第二劫成,悟道、装备获取,修炼、奖励、爽点,"罗峰修炼无名秘典第二劫（基因6倍）；融合第9-10颗血洛晶成功成""黑武者""（血洛之力驱动身体力量10倍）；兽神变第一层（振幅2倍）；基础力量达120倍界主之力；融合将甲达封王战力。",罗峰地球人本尊达封王战力，两大封王战力成型。
刀河王,鸿盟城内,环境铺陈、设定展开,设定,"罗峰进入鸿盟城（虚拟宇宙最高等位面，300多万封王强者聚集）；外城3200平米住宅；结交木玉王等人类封王；异族""冰山""（诺布斯族）因族群弱小被抵制，体现人类在鸿盟最强。",鸿盟城格局展开，人类在鸿盟的统治地位确立。
刀河王,鸿盟城内的店铺,环境铺陈、设定展开,设定,木玉王带罗峰逛鸿盟城，介绍浦崖宫（唯一赌场，殿主后台）、宇宝堂（最好店铺，人类殿主所开）；宇宝堂二楼需四星存在或1000亿存款方可进入；异族吴吕王（七星存在弟子）傲慢登场。,鸿盟城商业体系展开，宇宝堂二楼门槛揭示。
刀河王,金甲,装备获取、伏笔深化,伏笔、奖励,"罗峰在宇宝堂发现焱神族金甲（原封王极限强者所有，宇宙尊者灭杀后金甲无损），削弱物质/灵魂攻击超九成但无法改变大小、无法融入体内、面部裸露三大弱点，标价50亿混元单位；罗峰确认这是比兵甲将甲更高端的""王甲""。",焱神族王甲现身，罗峰确认其与无名秘典系列同源。
刀河王,判定,伏笔深化、设定揭示,伏笔、揭示、设定,"罗峰购下金甲（50亿混元单位）；宇宝堂副堂主璨辛王（三星）上报堂主（宇宙尊者）；龙行之主告知混沌城主购金甲者为罗峰；混沌城主、龙行之主推断罗峰拥有焱神族甲铠使用方法，真正目标是大批量制造法及""皇甲""。",混沌城主、龙行之主推断罗峰拥有焱神族甲铠使用秘法。
刀河王,悠悠数十年,悟道、装备获取,修炼、奖励、爽点,"罗峰回兵营基地收金甲，金角巨兽融合王甲珠（胸口现""王""字）；金角巨兽持续修炼无名秘典第二劫三十年，终将王甲催发到极限（10万倍界主之力，封王巅峰级）；罗峰以""扬""身份在焱祭大陆闯出封王高等战力名号。",金角巨兽催发王甲达封王巅峰战力，三十年潜修。
刀河王,焱祭，波澜起,悬念设置、情节推进,伏笔,罗峰在焱祭大陆第189年，好友夜辰王（翼人族封王巅峰，瞬移）发现焱祭大陆原住民祭塔宝藏；邀罗峰、虎刺王联手，与异族冰刃、紫钟王、苍金王（封王极限）六方持信符进入；宝藏分配2-1-1。,祭塔宝藏线启动，六方封王联手夺宝。
刀河王,祭塔,环境铺陈、设定展开,设定,六方强者抵达祭塔（焱祭原住民逃亡生存基地，连宇宙尊者都无法探测）；祭塔内空间封锁无法瞬移；六具封王级原住民尸体（当年被宇宙尊者灵魂横扫瞬间殒落）；苍金王为封王极限战力，虎刺王硬抗。,祭塔设定展开，封王极限苍金王登场。
刀河王,古老神国,设定揭示、伏笔埋设,伏笔、揭示、设定,六方进入核心区通道镶嵌信符；祭塔智能生命发现异族入侵，通知焱祭原住民幸存者；金袍神主普埃率11名封王强者（幸存一脉）计划夺回传承；族老虬赤卡（最强者）布局。,焱祭原住民幸存者一脉现身，祭塔传承秘密揭示。
刀河王,布局,悬念设置、人物心理,伏笔、情感,虬赤卡令8名封王初等回神国，留四大强者（虬赤卡、普埃、拉蒂默、门布）；揭示祭塔三个藏宝室（第一已空、第二真宝藏需信符+本族人、第三传承室秘法）；虬赤卡以空藏宝箱设计引异族自相残杀。,虬赤卡布局自相残杀计划，传承室为第一目标。
刀河王,藏宝室,情节推进、战斗描写,战斗,罗峰速度优势在曲折廊道中压制紫钟王冰刃，率先抵达第一藏宝室收走三个藏宝箱（实为空箱）；冰刃怒吼通知苍金王，双方追来。,罗峰夺得空藏宝箱，引异族追杀。
刀河王,自相残杀！,战斗描写、矛盾爆发,冲突、战斗,"紫钟王冰刃冲入藏宝室杀罗峰；摩云藤对血魔花；虎刺王赶到相助；苍金王以灵魂攻击+身体振幅秘法踹飞虎刺王，雷电之矛""钉""住罗峰；夜辰王缠住苍金王。",藏宝室内混战爆发，苍金王封王极限战力碾压。
刀河王,火拼,战斗描写、转折高潮,战斗、高潮,紫钟王燃烧3%不朽神体三火焰钟砸罗峰，弑吴羽翼+将甲+摩云战衣三重防御无伤；苍金王燃烧不朽神体一掌拍碎夜辰王50%神体；苍金王逼夜辰王自爆。,紫钟王燃烧神体攻击无效，夜辰王被逼自爆。
刀河王,惨状,转折高潮、情感展现,情感、高潮,夜辰王自爆（50%神体）令冰刃殒落、虎刺王损失6%、紫钟王靠紫钟无伤、罗峰三重防御无伤；苍金王收夜辰王冰刃遗物含信符；祭塔60公里范围化为废墟；揭示宇宙之主可逆转时空复活人类强者。,夜辰王冰刃殒落，苍金王独得信符，紫钟王紫钟秘密初现。
刀河王,虬赤卡现身,转折高潮、悬念设置,伏笔、高潮,罗峰逃向核心区出口，虬赤卡（封王巅峰）现身堵住六条通道；揭示三个藏宝箱为空箱设计；虬赤卡以真宝藏（第二藏宝室需信符+本族人）引诱合作，要求一半宝藏。,焱祭原住民虬赤卡现身，揭露空藏宝箱阴谋。
刀河王,宝藏,悬念设置、情节推进,伏笔,四大强者包围虬赤卡前往第二藏宝室；虬赤卡带路开启隐藏通道；G级金属宝藏之门（价值过亿混元单位）；虬赤卡索要信符开启宝藏。,虬赤卡带路抵达真宝藏门前，索要信符。
刀河王,图穷匕见,转折高潮、伏笔深化,伏笔、高潮,虬赤卡融合信符成祭塔控制者；需两块信符开启宝藏门；苍金王扔第二块信符；宝藏室门开启，虬赤卡冲入后苍金王抢夺宝箱被12锁链锁住；虬赤卡关门困住四人，门外门布拉蒂默取走信符去传承室。,虬赤卡图穷匕见，以自己为饵困住四大强者，信符被族人取走去传承室。
刀河王,赴死,情感展现、转折高潮,情感、高潮,虬赤卡为族群自爆（封王巅峰）；普埃拉蒂默门布痛苦万分；虬赤卡遗言安排后人取宝藏；爆炸令虎刺王损失大半神体、紫钟王靠紫钟无伤、苍金王丝毫无损、罗峰三重防御无伤。,虬赤卡为族群自爆殒落，焱祭原住民幸存者获传承。
刀河王,紫钟王的威胁,矛盾展现、悬念设置,伏笔、冲突,苍金王发现紫钟王拥有神秘紫钟（挡住虬赤卡自爆无伤）；四大强者无法开启锁链宝箱；苍金王逼三人神国传送离开被拒；紫钟王亮出A-812火神源晶威胁苍金王。,紫钟王紫钟秘密暴露，苍金王图穷匕见要杀三人。
刀河王,那你们就死吧,战斗描写、转折高潮,战斗、高潮,苍金王燃烧不朽神体要杀三人；虎刺王燃烧自爆殒落；紫钟王祭出神秘紫钟罩住苍金王罗峰，退出钟外放A-812火神源晶（封王巅峰自爆3倍威力）；古钟束缚爆炸朝苍金王轰击。,虎刺王殒落，紫钟王以紫钟+火神源晶杀苍金王。
刀河王,大赢家,转折高潮、爽点设置,爽点、高潮,苍金王自爆同归于尽，紫钟王燃烧26%不朽神力束缚能量朝下轰击；宝藏室地面被轰穿6000公里深洞；锁链宝箱、弑吴羽翼（包裹罗峰世界戒指）、苍金王遗物全部被轰飞向下；罗峰地球人本尊躲入体内世界；紫钟王俯冲收宝。,苍金王自爆亡，宝物散落，紫钟王俯冲收宝。
刀河王,族群，崛起！,转折高潮、情感展现,情感、高潮,罗峰以魔杀族分身变化金属残片，在下方肆意收刮大量宝物及锁链宝箱；紫钟王找不到锁链宝箱；罗峰现身收金属残片时暴露，紫钟王震惊；焱祭原住民三大强者得传承后毁空间通道回神国，虬赤卡殒落换族群传承，誓言崛起。,罗峰成祭塔宝藏最大赢家，焱祭原住民获传承誓言崛起。
刀河王,金甲怪兽,战斗描写、转折高潮,战斗、高潮,紫钟王追杀罗峰，罗峰出祭塔后切换金角巨兽（王甲金色形态）伏击紫钟王；金角巨兽封王巅峰战力逼退紫钟王；紫钟王识破银翼王身份，瞬移逃走；罗峰感叹仍缺瞬移/时间暂停保命绝招。,金角巨兽王甲形态首战，紫钟王瞬移逃脱。
刀河王,锁链宝塔,装备获取、设定揭示,奖励、揭示、设定,罗峰感叹宇宙险恶不敢自大；魔杀族分身复制虬赤卡气息+信符，成功开启锁链宝箱；获三枚世界戒指：第一枚界主级宝物（2210亿）、第二枚不朽级宝物（2850亿）、第三枚秘纹武器（价值远超前两枚和）。,罗峰以魔杀族复制天赋开启锁链宝箱，获巨额宝藏。
刀河王,秘纹武器,设定揭示、装备获取,奖励、揭示、设定,"揭示秘纹武器""锁空之臂""（护臂形态，宇宙中不足百件）：焱祭原住民先祖在宇宙秘境领悟""祭祀秘纹""（实秘纹+虚秘纹），虚秘纹可空间封锁无法瞬移，最适合时间法则强者；三档幅散（1万/10万/100万公里）；以火神源晶为能量源。",秘纹武器锁空之臂认主，祭祀秘纹体系设定展开。
刀河王,一桶凉水,设定展开、人物心理,情感、设定,罗峰测试锁空之臂，1万公里范围空间封锁成功；但10秒消耗1.1%火神源晶（220万积分），1分钟消耗1320万积分；统计全部宝物价值约5600亿混元单位+秘纹武器；开始大规模处理宝物。,锁空之臂能量消耗惊人，罗峰统计宝藏总价值5600亿。
刀河王,谣言,悬念设置、矛盾展现,伏笔、冲突,"好友莫纳王告知罗峰，焱祭大陆传言""扬""得祭塔宝藏并公开坐标，各族强者觊觎；罗峰判定紫钟王散布谣言逼其现身；罗峰回兵营基地处理宝物避风头，虚拟宇宙公司2000亿混元单位交易完成。",紫钟王散布谣言，罗峰被推上风口浪尖。
刀河王,"名为""费摩""",装备获取、设定展开,奖励、设定,"罗峰查伊琳娜无法成为不朽（法则感悟不够）；搜罗203种""宇宙尊者下必死无疑""武器（6万亿起，买不起）；最终花费：本尊天地资源1100亿、火神源晶4颗1300亿、费摩毒液1公斤3000亿、摩云藤提升80亿积分，5600亿几乎耗光。",罗峰大规模采购升级实力，费摩毒液成关键杀招。
刀河王,开始了,装备获取、情节推进,奖励,"罗峰以费摩毒液涂抹新血影战刀制成""毒影战刀""（50克固化）；金角巨兽《本尊天地》修至振幅16倍；摩云藤提升至256主藤蔓封王初等；群发邮件找紫钟王，公开悬赏5000万混元单位。",毒影战刀制成，罗峰公开悬赏紫钟王。
刀河王,罗峰的张扬,情节推进、悬念设置,伏笔,罗峰公开悬赏令焱祭大陆人类阵营沸腾；紫钟王请血兽王、重箭王两位封王极限联手（各50亿瑜蓝佣金+扬死后三分之一财富）；紫钟王计划示敌以弱引罗峰入局。,罗峰公开悬赏立威，紫钟王请两位封王极限联手。
刀河王,紫钟王现身,人物引入、情节推进,人物,真衍王勉励罗峰（混沌城主亲传弟子身份需优异表现）；封侯不朽发现紫钟王坐标；罗峰请察勿王瞬移送达；紫钟王故意暴露引罗峰入局，感应到罗峰瞬移到来。,真衍王提点罗峰，紫钟王设局引罗峰入彀。
刀河王,激战,战斗描写、转折高潮,战斗、高潮,罗峰以近200万虫族王者军团双重合击（30万公里外爆炸）打草惊蛇逼紫钟王施展底牌；紫钟王瞬移逃脱后请血兽王重箭王现身；罗峰启动锁空之臂空间封锁1万公里，三大强者在内无法瞬移。,罗峰虫族合击逼紫钟王亮底牌，锁空之臂空间封锁三大强者。
刀河王,疯子！！！,战斗描写、转折高潮,战斗、高潮,罗峰引爆两颗最强火神源晶（每颗300亿混元单位，封王巅峰自爆10倍威力）；血兽王损失42%神体、重箭王损失59%、紫钟王损失超50%；罗峰靠弑吴羽翼+王甲+摩云战衣三重防御无伤；罗峰以毒影战刀刺入紫钟王。,罗峰以两颗最强火神源晶重创三大强者，无伤硬抗。
刀河王,陨落,转折高潮、核心伏笔,伏笔、高潮,费摩毒液侵蚀紫钟王（损失超50%神体，0.72克即致命），紫钟王殒落前群发邮件引机械族封王赶来；紫钟王因拥有紫钟（重宝）注定不可被宇宙之主复活；罗峰收紫钟王遗物含紫钟；血兽王重箭王各逃一方。,紫钟王被费摩毒液击杀殒落，重宝反成复活阻碍。
刀河王,震慑,战斗描写、爽点设置,战斗、爽点,血兽王瞬移逃走；罗峰追杀重箭王，摩云藤缠绕+毒影战刀+三尖刺（各30克费摩毒液）令其陷入沉睡，收入世界戒指；200余名异族封王陆续抵达，被战场惨状震慑。,重箭王被杀至沉睡，200余名异族封王被震慑。
