卷名,章节名,type,tag,summary,core
血染飞舟,两天,情节推进、伏笔埋设,伏笔,北玄宫主、巫蛐帝君、寂灭大帝出洞天飞舟面见血刃神帝（周围混沌模糊防窥伺），血刃神帝称仅擅长法阵借法阵再斗。母祖教教主们从血腥主宰尼罗得知血刃神帝赐法阵给三位尊者。此后修行者借血刃神帝亲炼法阵（针对母祖教弱点炼制可分离逐个击破）一次次偷袭，母祖教三位圣护法以力破法抗住。两天上百次战斗后母祖教仅剩十九位顶尖护法（普通护法收入洞天宝物），火铖尊者本尊被庞依亲赴湖心岛说通恢复自由。东伯雪鹰唯一一次受伤为毒钩尾巴女子偷袭（虚界天地内威力衰减仅伤）。母祖教仅展露两件宝物（碧绿色晶石、口中喷水流），东伯雪鹰判断母祖教在等待。北玄宫主等三位返回令准备再行动，忽感恐怖气息爆发。,血刃神帝赐法阵给三位尊者，两天上百次战斗母祖教仅剩十九位顶尖护法，母祖教仅展露两件宝物，东伯雪鹰判断母祖教在等待，恐怖气息爆发。
血染飞舟,混沌飞舟的主人还活着？,设定揭示、转折高潮,揭示、设定、高潮,"母祖教毒钩尾巴女子以眼眸塔形法阵探查洞天飞舟核心，触动连绵山脉，邪恶冰冷气息冲天而起令母祖教护法心生恐惧。母祖教护法激动（发现核心），修行者尊者亦赶到。母祖教教主们激动（混沌飞舟为传说之物家乡宇宙圣典记载）。洞天飞舟外主宰们一惊，血刃神帝召北玄宫主面授。地底升起一尊巍峨雕像——穿紫色甲铠银白身体男子，双眸如红色宝石，杀戮无数令所有人惊惧。雕像自称骨祖座下第七圣子""骨乾罗""，受了重伤混沌飞舟停在此宇宙，需要帮助。",毒钩尾巴女子探查触动连绵山脉，邪恶气息冲天，地底升起雕像自称骨祖座下第七圣子骨乾罗，受了重伤需要帮助。
血染飞舟,原来如此,设定揭示、核心伏笔,伏笔、揭示、设定,"东伯雪鹰震惊混沌飞舟主人三个宇宙纪元未死（连湖心岛主人魔祖都早离开）。黑葫芦器灵告知骨乾罗仅主宰级且重伤（灵魂强度接近血刃神帝但实力可能不如，限定主宰级以下进入因重伤无法全力以赴）。骨乾罗以透明水滴融入叶圣者手臂形成银色护铠令其实力飙升（媲美母祖教普通护法），承诺帮手将得到一大桶液体浸泡形成完整甲铠。骨乾罗点破母祖教""母祖修行体系""需立母祖祭坛改变整个宇宙，普通生命尽皆灭绝，修行者宇宙主宰们这才明白母祖教真正目的（血刃神帝""原来如此""一阵后怕）。骨乾罗定规则：红光区域停留超过十个呼吸时间即为选定帮手，令双方继续厮杀。",黑葫芦器灵称骨乾罗仅主宰级重伤，骨乾罗以水滴令叶圣者实力飙升，点破母祖教立母祖祭坛改变宇宙灭绝生命的真正目的。
血染飞舟,疯狂,矛盾爆发、战斗描写,冲突、战斗,"血刃神帝等主宰们感激骨乾罗点破母祖教目的（泛起滔天杀机已无退路），母祖教教主们脸色微变（修行者一方将玩命）。獠牙教主令护法不惜一切掌控混沌飞舟。骨乾罗催促双方厮杀（""弱者死强者生""），点破毒钩尾巴女子防御极强、巫蛐帝君难以击杀。骨乾罗双眸射出红光在前方地面射出百米红光区域，令 whoever停留超过十个呼吸即为选定帮手。母祖教护法俯冲红光区域，修行者尊者借魔凰瞬移尽皆进入。金毛猿猴双眸射金光贯穿五位尊者，东伯雪鹰虚界天地瞬移以血蛇枪刺其眼打断。三位圣护法完全爆发宝物（金毛猿猴双眸金光、毒钩尾巴女子碧绿色晶石、持杖壮汉口中喷水流），仅三个呼吸寂灭大帝被斩杀。东伯雪鹰焦急己方无让尊者发挥主宰级战力的宝物。",骨乾罗定红光区域规则，双方惨烈厮杀，金毛猿猴双眸金光贯穿五尊者，三位圣护法爆发宝物三个呼吸斩杀寂灭大帝。
血染飞舟,我就知道会这样,战斗描写、转折高潮,战斗、高潮,"毒钩尾巴女子凌空立于红光区域内超三个呼吸，东伯雪鹰全力一枪仅令其踉跄三步连皮未破（防御极强卸力厉害）。修行者一方完全被压制。寂灭大帝分身携异宝赶来（曾进入充满死亡的宇宙得异宝可化作黑泥气息因果消失保命极强，此为其不臣服任何主宰的依仗），化作黑色泥流轰出毒钩尾巴女子红光区域。母祖教教主下令杀寂灭大帝，毒钩尾巴女子取出梭状兵器（散发黑暗毁灭气息笼罩封锁空间无法瞬移），紫色光柱先灭巫蛐帝君（不死之身被湮灭）后覆盖黑色泥流，寂灭大帝异宝被夺身死（""果真扛不住，我就知道会这样""）。",毒钩尾巴女子防御极强立于红光区域，寂灭大帝携异宝化作黑泥轰出其红光区域，母祖教梭状兵器灭杀巫蛐帝君和寂灭大帝，异宝被夺。
血染飞舟,泪水,转折高潮、核心伏笔,伏笔、高潮,"寂灭大帝异宝被夺身死，东伯雪鹰传音器灵询问施展黑葫芦骨乾罗是否生波折（器灵称骨乾罗重伤且黑葫芦隐秘主宰级发现不了，提醒仅能施展一次会重伤灵魂）。血刃神帝判断梭状兵器短时间无法再用，令北玄宫主""动手吧""。北玄宫主传音魔凰、竹山府主、火铖尊者、涟君星主等九位尊者（血刃神帝钦点），九位尊者汇聚圆形石盘（源自元初主人宝物血刃神帝参悟改创，九位分别催发），黑暗漩涡笼罩红光区域千里，母祖教顶尖护法身体被撕碎。竹山府主听护法死前怒吼，记忆深处浮现——他本是母祖教顶尖护法""梅护法""，家乡宇宙崩塌沿宇宙通道来此投胎转世，在物质界凡人世界生活修行成神觉醒前世记忆，开辟道后一直未联系母祖教，感觉自己是修行者宇宙一份子，血刃神帝待他极好。竹山府主眼中晶莹瞬间蒸发，右手刺穿涟君星主胸膛化为飞灰——""我终究是母祖教宇宙的，只能选择生我养我的家乡""。",北玄宫主等九位尊者施展黑暗漩涡即将获胜，竹山府主（母祖教梅护法投胎转世）背叛刺杀涟君星主，称只能选择家乡。
血染飞舟,我真是瞎了眼,转折高潮、情感展现,情感、高潮,"血刃神帝惊愕怒喝""叛徒""，元初主人脸色涨红。血刃神帝本尊在紫竹海瞬间斩杀竹山府主本尊（万亿里范围分解湮灭，""你死一万次都不足以谢罪""""我真是瞎了眼""）。洞天飞舟内尊者们愣住不敢相信，东伯雪鹰怒喝（他和竹山府主是仅有的两个四重天界神开辟道者交情很好）。母祖教护法惊喜，毒钩尾巴女子夺走圆形石盘，魔凰带尊者瞬移逃离。仅剩五个呼吸时间。竹山府主分身来到母祖教护法中，金毛猿猴认出""梅二""。火铖尊者怒斥竹山府主，竹山府主称""我本就是母祖教护法，族人要活必须抉择""。炼狱大统领冰冷反驳。北玄宫主一声愤怒叱喝，所有尊者杀过去。",血刃神帝紫竹海斩杀竹山府主本尊，竹山府主分身投靠母祖教护法（金毛猿猴认出梅二），火铖尊者怒斥，尊者们愤怒杀向母祖教护法。
血染飞舟,拔开塞子,转折高潮、悬念设置,伏笔、高潮,"火铖尊者杀向竹山府主，竹山府主冰冷迎上（母祖教体系修行对资源环境要求高，竹山府主转世后未回过家乡身体远不如护法）。金毛猿猴令保护好梅护法。东伯雪鹰、水魔王、炼狱大统领等倾尽全力搏杀，北玄宫主施展法阵辅助。修行者一方绝对弱势（寂灭巫蛐新分身未到，竹山府主投敌增减双方战力）。炼狱大统领被金毛猿猴撕裂，苦行者被毒钩尾巴女子贯穿，火铖尊者被灭杀。巫蛐帝君新身体形成仅保命厉害，寂灭大帝赶来被金毛猿猴双眸金光重创后再度斩杀。八个呼吸时间将九个呼吸，活着尊者仅剩白君王、东伯雪鹰、水魔王、巫蛐帝君、魔凰五位（北玄宫主已被杀）。母祖教护法围绕一圈懒得主动出击。水魔王坐下低垂脑袋，白君王癫狂笑，魔凰冷漠，巫蛐帝君叹息。东伯雪鹰还站着，""我只有一搏之力！我输不起！""左手拿出黑葫芦，右手平静拔开塞子。",修行者一方绝对弱势仅剩五位尊者，东伯雪鹰在绝望中决定最后一搏，拔开黑葫芦塞子。
血染飞舟,先来送死,战斗描写、转折高潮,战斗、高潮,"竹山府主暗暗摇头大局已定。东伯雪鹰拔出塞子，黑色蒙蒙波动（媲美太阳星火球蕴含波动经虚无法阵约束，参悟可开辟道乃至主宰境）以扇形扫荡，母祖教护法来不及反应尽皆粉碎湮灭（竹山府主分身亦灭，""我竟然最终死在东伯雪鹰手里""），三位圣护法多坚持数刹那亦消散。威势在母祖教梭状兵器之上。东伯雪鹰停止法阵塞上塞子，本尊神心黑色气息弥漫（以神心强大还能扛住）。水魔王等四位绝望尊者惊喜。血刃神帝等主宰们惊喜（""没想到雪鹰还有这样的异宝""），元初主人称威势很大不敢硬接（但主宰掌握主宰境道可躲避不觉得威胁性命）。东伯雪鹰去收遗物时，金毛猿猴等四位护法本尊凭空出现——""我们本尊也得来，先来送死，看你葫芦能施展几次""。",东伯雪鹰黑葫芦灭杀全部母祖教护法（含竹山府主分身及三位圣护法），主宰们惊喜，金毛猿猴等四位护法本尊出现先来送死。
血染飞舟,很值得,人物心理、转折高潮,情感、高潮,"东伯雪鹰脸色一白，巫蛐等四位尊者期待奇迹。东伯雪鹰悟到母祖教本尊一直藏着关键时刻致命一击。金毛猿猴等四位挑衅。母祖教教主们心痛（从现在起每死一个护法是真正死去）。主宰们安静（乾合娘娘称不到灭亡前最后疯狂不会本尊分身都送进）。骨乾罗瞧不上黑葫芦（攻击蠢笨缺少变化连普通主宰都杀不死）。东伯雪鹰传音同伴称还能再施展一次（实则仅一次），需逼出更多护法。寂灭大帝、北玄宫主、火铖尊者分身赶来，更多尊者赶来。金毛猿猴等四位扛不住，十六位顶尖护法、两位圣护法被迫出现抵挡。八个呼吸时间过去，东伯雪鹰决定再施黑葫芦。器灵焦急提醒灵魂已重创再施展会崩溃，一死黑葫芦离开第三重考验失败。东伯雪鹰称""一件我炼化认主希望很低的宝物，换取整个族群战争的希望，很值得""，左手拿出黑葫芦，魔凰带尊者瞬移离开。",东伯雪鹰传音同伴称还能再施一次逼出更多护法，器灵警告再施会灵魂崩溃，东伯雪鹰称换取族群战争希望很值得，再度拿出黑葫芦。
血染飞舟,滴血,核心伏笔、设定揭示,伏笔、揭示、设定,"器灵急止令东伯雪鹰滴血认主——第三重考验实为心性考验（器灵百万年观察判断心性是否邪恶，虚空行者一脉开创者为极仁善存在定规矩绝不允许邪恶之辈修行传承），东伯雪鹰六十余万年心性通过考验（对待徒弟老友族群凡俗生命皆好不滥杀无辜）。东伯雪鹰一滴血碰触黑葫芦被吸收，顿感亲切如手脚，清晰感应内部虚无法阵笼罩火球。器灵称尊者境界百万年甚至百亿年都无法凭自身实力炼化黑葫芦，第三重考验考验的是心性。东伯雪鹰借口""顿悟""向同伴解释耽搁时间及可多施展几次，尊者们惊喜又愧疚（以为破坏顿悟）。母祖教金毛猿猴等四位疑惑东伯雪鹰为何没动手，猜测其无法再施展。",器灵揭示第三重考验为心性考验，东伯雪鹰滴血认主炼化黑葫芦通过考验，借口顿悟向同伴解释可多施展几次。
血染飞舟,落幕,战斗描写、转折高潮,战斗、高潮,"东伯雪鹰拔出塞子，黑色蒙蒙波动灭杀金毛猿猴等四位护法（认主后可自如操纵分多方向或成球形防护，不再受反噬）。东伯雪鹰令尊者们逼出更多护法。九位顶尖护法（持杖壮汉为首）被迫出现，又被东伯雪鹰黑葫芦灭杀十七位（持杖壮汉多坚持数刹那）。最后十位护法（毒钩尾巴女子为首）出现，东伯雪鹰称""你们族群要活，我们族群也要活，你们只能死""，再施黑葫芦灭杀九位顶尖护法。毒钩尾巴女子重伤时东伯雪鹰停下黑葫芦令活捉，毒钩尾巴女子自爆身亡。骨乾罗戏谑""一方获胜，另一方全部战死""。",东伯雪鹰认主后自如操纵黑葫芦灭杀全部母祖教护法（金毛猿猴持杖壮汉毒钩尾巴女子等尽灭），毒钩尾巴女子自爆，母祖教护法全部覆灭。
血染飞舟,选定帮手,转折高潮、设定揭示,揭示、设定、高潮,尊者们收母祖教遗物（寂灭大帝异宝归还，真神器归还原主，母祖教宝物待主宰查看）。骨乾罗称尊者们获胜可轻易在红光区域待十个呼吸，将选一人当帮手立古老誓约，承诺机缘超乎想象（尊者都能匹敌主宰）。骨乾罗本欲选东伯雪鹰（灵魂年轻潜力最高悟性最高），因其未超脱（宇宙纪元结束时光长河内生命灭绝会身死，混沌飞舟航行中途死去麻烦）而放弃，改选北玄宫主（最擅长法阵且已超脱）。北玄宫主暗中与血刃神帝传音后答应，骨乾罗将其他尊者挪移扔出混沌飞舟。血刃神帝等主宰们迎上称赞尊者们立大功，寂灭大帝夸赞东伯雪鹰。元初主人称骨乾罗放弃东伯雪鹰因未超脱。血腥主宰尼罗表面夸赞东伯雪鹰，眼神深处隐藏无尽愤怒杀意（族人顶尖护法灭绝且战败获胜希望低）。,骨乾罗选帮手因东伯雪鹰未超脱而放弃，改选北玄宫主，尊者们被扔出混沌飞舟，血腥主宰尼罗暗藏愤怒杀意。
血染飞舟,虚空行者的传承,设定揭示、情感展现,情感、揭示、设定,混沌飞舟封闭，主宰们等北玄宫主。半个时辰后北玄宫主飞出（气息强大许多），血刃神帝查其神心确认骨乾罗留有保护手段（等会儿到神廷细说）。主宰们检查母祖教遗物，恐怖兵器被拿走（需主宰级力量灌输蓄积），其余宝物尊者们分得（母祖教预想失败不愿留太好宝物）。东伯雪鹰回帝君府陪妻子余靖秋饮酒闲聊（余靖秋感叹暗中灾难阴影笼罩若输无数生灵灭绝）。东伯雪鹰称主宰级战争靠师尊他们，有混沌飞舟帮忙获胜希望九成九。器灵提醒东伯雪鹰炼化黑葫芦后去接受虚空行者传承。母祖教教主们得知骨乾罗答应帮助修行者一方面临灭顶之灾，恨东伯雪鹰入骨，獠牙教主令等东伯雪鹰离开血刃神廷疆域时击杀夺取黑葫芦，查探发现东伯雪鹰分身因果消失（实为进入传承之地）。,北玄宫主飞出混沌飞舟血刃神帝查神心，东伯雪鹰回帝君府陪妻子，器灵提醒接受传承，母祖教教主令击杀东伯雪鹰夺取黑葫芦。
血染飞舟,《行者秘藏》,设定展开、核心伏笔,伏笔、设定,"东伯雪鹰陪妻子后撕裂时空通道前往传承之地（星空扭曲分开通道进入后因果消失，与初始之地类似断绝因果）。抵达灰色大地（无边无际蕴藏无尽威能）。盘膝坐下后大地深处波动传入本尊神心，黑色气息（黑葫芦反噬）迅速消融，神心内出现无数灰色丝线形成人形立体阵图——《行者秘藏》第一层。虚空行者一脉为特殊修行体系（一个宇宙不一定找到一个适合者），《行者秘藏》共六十层每十层一个大层次，第十一层相当于主宰级可超脱，无需规则奥妙。银发金角人路过此宇宙发现天愚老祖所创宇宙诞生过湖心岛主人那样的妖孽故留传承。东伯雪鹰引混沌虚空之力修炼，灰色力量侵蚀破坏身体（万魔真身扛不住），阵图吸收转化力量淬炼""兵煞""（混沌虚空极端破坏力量凝聚的攻击手段）。",东伯雪鹰进入传承之地因果消失，本尊神心出现《行者秘藏》第一层阵图，引混沌虚空之力修炼淬炼兵煞。
血染飞舟,化身,设定揭示、悟道,修炼、揭示、设定、爽点,"东伯雪鹰感受混沌虚空力量（极致冰冷及其他破坏性力量，隔重重阻碍降临已大大削弱，混沌虚空极度冰冷足以冻死主宰，虚空行者一脉借此修行）。东伯雪鹰停修思索，器灵建议忘记规则奥妙感受阵图的""美""。东伯雪鹰抛却虚界道杀戮道，自然观看阵图发现其与天地规则虚界道杀戮道共通之处，两年多悟出第一层。再度修炼，身体形成阵图吸收转化灰色力量（破坏修复循环身体渐强），淬炼兵煞。两个多月练成第一层（身体比万魔真身强大得多）。虚空行者一脉手段极少：遁行之术（天生厉害）、强大身体、兵煞。器灵称练成可接受完整传承。灰色大地震颤，东伯雪鹰借虚空遁行术避开，发现灰色大地实为无比庞大灰色人形生物（化身），灰色眼眸比太阳星还大，翻手覆灭宇宙。",东伯雪鹰两年多悟出第一层两个多月练成（身体比万魔真身强），虚空行者三手段（遁行身体兵煞），灰色大地实为庞大化身。
血染飞舟,唯一的徒弟,人物引入、情感展现,人物、情感,"灰色人形生物自称""古亓""（虚空行者名字），第一次收徒不知怎么教，嘱托东伯雪鹰兼修规则奥妙体系（后期极为厉害）、将来可借鉴其他体系、可投靠天愚老祖一派（七星海圣界，天愚老祖和湖心岛剑主坐镇，实力足够会得到指引前往）。古亓称自己参与一场席卷圣界的大战（圣界碎成好几块）重伤逃离进混沌虚空，度过虚弱期保住性命，性子不定四处漂泊，结下几个死仇（实力不亚于自己），告诫东伯雪鹰切勿暴露师徒关系（怕牵连），想知道自己在哪可将来问天愚或湖心岛剑主。古亓化身（灵魂内含完整《行者秘藏》）化作流光融入东伯雪鹰眉心，完整《行者秘藏》融入神心（练成一层自然知晓下一层，与灵魂一体谁都无法剥夺），传承之地小型宇宙空间崩塌，东伯雪鹰出现在时空岛疆域范围星空。东伯雪鹰感慨三位师傅中血刃神帝关系最近、古亓其次、红尘圣主最疏远。母祖教獠牙教主得知东伯雪鹰出现（时空岛疆域范围），眼眸冰冷杀机""终于现身了""。",虚空行者古亓自称第一次收徒，嘱托兼修规则奥妙、投靠天愚一派、勿暴露师徒关系，化身融入东伯雪鹰眉心传完整《行者秘藏》，獠牙教主得知东伯雪鹰现身。
血染飞舟,偷袭,战斗描写、转折高潮,战斗、高潮,五位教主来到獠牙教主处，獠牙教主令在时空岛疆域范围快速攻击（时空岛主时空穿梭最厉害稍慢即抵达，黑葫芦威势大需在东伯雪鹰反应前瞬间毙命）。五位教主联手（可力拼血刃神帝）凭血腥主宰尼罗情报分析有十足把握。东伯雪鹰在时空通道中飞行（修炼《行者秘藏》身躯契合混沌虚空擅长虚空遁行但速度太快怕暴露未用），五位教主偷袭——咒杀（源自崇高地方无形攻击）+锋利长刀带青色雷电+绿色雾气。《行者秘藏》护体令咒杀无效（完整《行者秘藏》对灵魂诸多保护），东伯雪鹰本能进入虚界天地（身体隐隐虚化卸去大半攻击），长刀劈中胸口受伤。五位教主惊呆联手一击仅伤。东伯雪鹰传讯血刃神帝，拔开黑葫芦以认主自如操纵令蒙蒙波动朝四面八方扫荡（上亿里），五位教主受伤躲避（不敢逆黑色波纹靠近葫芦口）。五位教主撤退（主宰们很快到）。血刃神帝追杀教主。,五位教主联手偷袭东伯雪鹰，《行者秘藏》护体咒杀无效仅受伤，东伯雪鹰黑葫芦四面八方扫荡令教主受伤，血刃神帝追杀。
血染飞舟,宇宙通道,设定揭示、情节推进,揭示、设定,血刃神帝追杀教主，东伯雪鹰收起黑葫芦。东伯雪鹰感慨幸亏修炼《行者秘藏》否则一个照面毙命，称灭极玄身甲铠帮助越来越弱（仅士兵级修炼法门）。东伯雪鹰身体隐隐虚化（虚空行者保命之法修行高深后敌人兵器碰触一片虚空）。东伯雪鹰靠近战场，以意志威压震散余波保护一颗生命星辰上的生灵（凡人超凡半神等）。血刃神帝惊叹五位教主联手东伯雪鹰保住分身性命，称保命手段得保密（连竹山都是叛徒自己人都不敢绝对信任）。时空岛主赶到（疆域被偷袭未告知），称血刃神帝半只脚跨入更高一层次（创虚空两极法阵摸到更高层次门槛）连斗的心思都没了。时空岛主发现战斗处隐藏一条小型宇宙通道（黑漆漆圆形洞口百米直径灰蒙蒙雾气翻滚）。,东伯雪鹰以意志威压震散余波保护生命星辰，时空岛主赶到发现战斗处隐藏一条小型宇宙通道。
血染飞舟,风暴之前（本篇终章）,伏笔埋设、悬念设置,伏笔,"时空岛主称宇宙通道可能因战斗动静影响时空形成或早已隐藏。血刃神帝解释宇宙通道分三个层次（最低层次未超脱生命可进出、第二层次真神尊者可进、最高层次主宰可进），此为最低层次价值有限（大型宇宙通道可去其他宇宙，血刃神帝青君炼狱主宰皆去其他宇宙实力大突破）。时空岛主令东伯雪鹰不可参加主宰级战争（那点手段一不小心丢命），血刃神帝称若参加听命令黑葫芦有些帮助。血刃神帝布置法阵隐藏宇宙通道送东伯雪鹰回黑雾海。母祖教教主们决定撕破脸疯狂搜集资源为最终决战做准备（獠牙教主""以宇宙无尽积累所有教主奋死一拼完全有望逆转灭杀所有主宰赢得战争立母祖祭坛""）。血刃神帝与元初主人、深渊始祖密谈分身法传承（已传元初深渊始祖青君），血刃神帝怀疑若有叛徒则是血腥主宰尼罗（最年轻与血刃神帝关系最好），称有叛徒也是好事可利用让母祖教吃大亏。分身法+宇宙石心令每个主宰三个身体整体战力急剧飙升。东伯雪鹰回黑雾海陪妻子湖边散步，决定先探路宇宙通道再带妻子儿女同去。东伯雪鹰回物质界夏族世界将黑葫芦、初始之地符牌、血蛇枪等重要宝物留下，仅带缴获的深紫色木枪，独自飞入宇宙通道。",血刃神帝解释宇宙通道三层次，母祖教疯狂搜集资源备最终决战，血刃神帝怀疑血腥主宰尼罗为叛徒，东伯雪鹰留重要宝物于物质界独自飞入宇宙通道，本篇完整收官。
最强尊者,初临,环境铺陈、设定展开,设定,东伯雪鹰以分身飞入黑漆漆百米直径宇宙通道孔洞，感受到另一宇宙运转规则的温暖力量笼罩，发现该宇宙无排斥极为包容（一般宇宙排斥外来者无法吸收天地之力，极端排外者甚至引导围杀）。东伯雪鹰收敛一切气息躲藏虚界天地内（虚空行者天生擅长收敛气息，比血刃馆主衣袍更厉害）。发现远处荒芜星辰宫殿内一位黑鳞壮汉（真神级，肘部膝盖尖刺暗红面孔黑鳞）独饮等候猎物。东伯雪鹰透过本尊灵魂联系对比两宇宙时间流速，震惊发现为3566倍（家乡一天此宇宙快十年），询问黑葫芦器灵得知：两宇宙时间流速一般在十倍差距内，此宇宙由一位类似天愚老祖、虚空行者古亓的古老存在所创造，刻意维持如此快的时间流速。东伯雪鹰决定低调了解宇宙情况，瞬移离去，黑鳞壮汉仍在等候。,东伯雪鹰分身初临魔山宇宙，发现无排斥且时间流速为家乡3566倍，器灵告知此宇宙由古老存在创造刻意维持快时间流速。
最强尊者,血脉修行体系,设定揭示、设定展开,揭示、设定,东伯雪鹰虚空挪移发现生命星球，翻看一位神级层次记忆不伤对方不令其察觉。发现此宇宙族群人口稀少（少则数十多则数百，大星球过万），婴儿皆超凡生命。东伯雪鹰潜入一颗千万里直径有三重天界神层次的星球，以幻术沉睡青色鳞甲男子（三重天界神）和老者（青色鳞甲，金色双眸，背部棘刺），询问得知最强为三位大帝（凌驾真神之上即虚空神，可肉身行进混沌虚空），王级为真神主宰（数量多），真神家族真神过万计。此宇宙为血脉修行体系（靠血脉觉醒提升实力，父亲强者则子女血脉浓郁，形成超级家族），底层的普通生命几乎都包含顶尖血脉潜力。宇宙已征服八座宇宙（善待原宇宙生命，异族同等对待）。东伯雪鹰将讯息告知器灵，器灵判断血脉源头为创造此宇宙的始祖（背景很硬不好惹），时间流速三千多倍为诞生更多强大子嗣。血脉修行体系突破稍易但难达始祖层次。,东伯雪鹰以幻术审问得知魔山宇宙为血脉修行体系，三大帝级家族（三位虚空神），整体实力比修行者宇宙强数十倍近百倍，器灵判断始祖创造此宇宙。
最强尊者,虚空神家族，邀请,人物引入、情节推进,人物,银甲青鳞男子山丹（真神级，金色眼眸，全身青色鳞片银色铠甲）乘战船抵达，战船无形波动探查发现东伯雪鹰灵魂气息为尊者级。山丹自称是这两个后裔的老祖宗（血脉感应），邀请东伯雪鹰加入三殿下蛟云流麾下。山丹告知三大帝级家族即三大虚空神家族，自己为蛟云家族效劳追随三殿下蛟云流（蛟云大帝三个孩子之一，血脉不凡潜力极高）。魔山宇宙好战弱肉强食，殿下们彼此争斗厮杀虚空神不插手（只要本尊性命不受威胁），甚至暗地推波助澜设局磨练。三殿下招护卫，尊者级可加入，好处是一般得不到的殿下都能轻易赐予，付出仅遇危险时出手保护（三殿下尊者境界遇危险少，上次十余亿年前）。东伯雪鹰问能得到其他宇宙修行体系法门（山丹称多的是），答应试试。山丹带东伯雪鹰乘战船赴三殿下隐居修炼的土黄色星球。,山丹发现东伯雪鹰尊者级实力，邀请其加入三殿下蛟云流麾下护卫，东伯雪鹰为获其他修行体系法门答应加入。
最强尊者,三殿下的赠与,人物引入、装备获取,人物、奖励,三殿下蛟云流（赤红鳞甲覆盖身体，眉心暗红色鳞片，面容白皙，气息内敛柔和）地底看守黑色植物上三颗深绿色果子（黑魔圣果，渴望成熟突破跨入主宰级封王）。蛟云流带护卫到地表迎接东伯雪鹰，安排护卫丛护卫（通体黝黑金属铸就非血肉生命，异族）交手考验。丛护卫吐白色光波穿过东伯雪鹰身体丝毫无伤（虚界天地手段身体在虚无中）。东伯雪鹰以飞镖（母祖教护法战利品，一套十二枚奇异骨头形成坚硬锋利不亚于真神器）经虚界天地到丛护卫胸前贯穿大窟窿。丛护卫认输（身体坚韧仅刺出窟窿）。蛟云流赠东伯雪鹰银白长枪（从父亲炼制宝库偷来，锋芒在血蛇枪之上，内含古老复杂法阵非永恒道/开辟道，另一体系炼制的真神器）、黑色衣袍（坚韧收敛气息）、灰色战船、内含十八个宇宙修行体系法门的晶体（有些体系相似有些截然不同）。东伯雪鹰震撼于十八个宇宙修行体系。,东伯雪鹰击败丛护卫通过考验，三殿下赠银白长枪（锋芒超血蛇枪）、衣袍、战船、内含十八个宇宙修行体系法门的晶体。
最强尊者,十八种宇宙修行体系,设定揭示、悟道,修炼、揭示、设定、爽点,"宴会后东伯雪鹰入洞府，进入黑色圆环内部洞天世界草原潜修。查看三殿下赠物（长枪珍贵不亚于血蛇枪，战船同样珍贵，衣袍坚韧收敛气息，三件宝物在修行者宇宙令绝大多数尊者眼馋）。花费三天看完十八种修行体系，总结出两大类：第一类古老存在留下指引（可修行到极高层次），第二类自然诞生宇宙无指引自摸索（有局限性但经漫长岁月完善）。家乡修行体系乃天愚老祖指引的规则奥妙体系为大道直至终极。发现十八种中有母祖教修行体系（以天地/宇宙为胚胎孕养自身，需立母祖祭坛改造宇宙，信奉虚无缥缈的""母祖""如母亲呵护，前期蠢笨越往后越诡异莫测，将来入混沌虚空也能靠其孕养）。东伯雪鹰将母祖教体系讯息传回血刃神帝（血刃神帝吃惊询问是否母祖教宇宙，东伯雪鹰称是强大宇宙其中含母祖教体系）。能修行的有八种（两种可修至终极：""巫""体系研究万物寻找最深层次秘密、""最强战士修行体系""深层次改造身体让身体如宇宙般强大永远追求终极；六种有缺陷），东伯雪鹰开始尝试八种体系。",东伯雪鹰看完十八种修行体系总结两大类，发现母祖教修行体系传回血刃神帝，开始尝试能修行的八种体系（巫、最强战士等两种可至终极）。
最强尊者,三千万年的修行,悟道、伏笔深化,伏笔、修炼、爽点,"东伯雪鹰参悟""宇宙使者修行体系""（有缺陷，弱小可沟通天地借用力量，强大可沟通宇宙本源掌控部分，最终融入宇宙本源但永远困于该宇宙），百年后成功沟通宇宙本源，宇宙本源的杀戮力量降临身边（对宇宙运转规则最直接探查，对修行规则帮助极大）。东伯雪鹰修炼杀戮类法门《黑暗波纹功》等，请三殿下帮忙搜集宇宙使者体系杀戮道法门绝学（三殿下族内高层不满称无前途，仍帮忙搜集，半月后送来八种绝学原本）。百万年杀戮道达顶尖层次。同时修《行者秘藏》（调引混沌虚空之力降临，凌驾其他体系之上，躲洞天世界修行防被发现）。三千万年过去（家乡不到万年），虚界道达极致瓶颈，《行者秘藏》推升至第六层，实力远超当初三位圣护法及寂灭大帝。地底黑魔圣果成熟（黑黝黝普普通通无特殊），三殿下蛟云流狂热收获三颗黑魔圣果入金色瓶子，迫不及待开始修炼突破主宰。",东伯雪鹰参悟宇宙使者体系让宇宙本源杀戮力量降临修行，百万年杀戮道达顶尖，三千万年《行者秘藏》推至第六层虚界道达极致瓶颈，三殿下黑魔圣果成熟。
