卷名,章节名,type,tag,summary,core
妖圣通道,颤栗,人物心理、悟道,修炼、情感、爽点,孟川独行江州城及天下观看欢庆（凡俗看不到孟川，普通人战争感受不强更喜表演），心境非寂灭非高兴非兴奋，有轻松感、微醺感，更多是元神颤栗仿佛兴奋颤栗，情不自禁行走天下观看。元初山洞天大殿内三名神魔弟子摆放海量卷宗（三大宗派共同决定，神魔卷宗二十三万余份、凡俗卷宗以亿计仅立大功者专门卷宗）。孟川翻阅东烈侯章兴卷宗（九百多年前大日境神魔，见屠戮城池场景后一生与妖族战斗，成封侯神魔镇守城关，死于家乡功劳极大）。翻阅外门弟子安通卷宗（八百多年前生人，十九岁无漏境凝丹，自愿报名镇守城关，厮杀六年立功换闯生死关成神魔，回家三年娶妻生子后继续参军，镇守六十五年战死于城关，不灭境神魔）。孟川走到后面翻阅凡俗卷宗（密密麻麻名字，曲阳关破一万九千三百零二人无一幸存，沁阳关破遗留之物含未寄出的信）。孟川看无数名字感觉被无数目光盯着，明白颤栗什么，盘膝坐下挥笔绘画（颤栗力量要倾诉，寂灭心境无法压制）。,孟川行走天下翻阅战争卷宗（神魔凡俗以亿计牺牲），元神颤栗明悟，盘膝坐下开始绘画倾诉。
妖圣通道,元神八层,悟道、转折高潮,修炼、高潮、爽点,（本章内容与第二十一章颤栗基本相同，为重复章节）孟川独行江州城观看欢庆，心境非寂灭非高兴，元神颤栗仿佛兴奋颤栗。元初山洞天大殿翻阅海量卷宗（东烈侯章兴、外门弟子安通、曲阳关破一万九千三百零二人名录、沁阳关遗留之物），看无数名字感觉被无数目光盯着，盘膝坐下挥笔绘画，颤栗力量要倾诉，寂灭心境无法压制。,孟川翻阅战争卷宗元神颤栗，盘膝绘画倾诉（与第二十一章内容重复）。
妖圣通道,天妖门的乞求,矛盾展现、伏笔埋设,伏笔、冲突,"元初山正月初六，秦五主持洞天阁（孟川闭关不理事务，孟安找父亲联系不到，秦五称一年内出关）。天妖门门主（风度翩翩中年男子，少许白鬓，元神分身，元神六层，五重天天妖，残缺天妖体系，身体有缺陷无法凝丹，不足百年寿命）拜山求见东宁帝君。秦五接待（当代元初山主剑九王陪同）。天妖门主代众多天妖乞求活命（既往不咎一视同仁，否则鱼死网破疯狂反扑，天妖门过千名天妖含三位五重天，凡俗弟子数不胜数融入城池）。秦五拒绝既往不咎，称需三大宗派商议一年后答复。秦五担忧天妖门根系渗透天下破坏力大，需好好想降低损失除掉叛徒。又有妖王拜山谈判（四重天五重天妖王藏小型洞天无法回妖界，求放回妖界）。孟川绘画五月零九天完成超长画卷《脊梁》（三份画纸连接，末尾画繁华盛世），题字""脊梁""，对战死神魔数亿战士说没有让牺牲白费。",天妖门门主拜山乞求活命（既往不咎），秦五一年后答复，妖王亦求放回妖界，孟川绘画五月完成《脊梁》题字脊梁。
妖圣通道,世界外显,悟道、设定揭示,修炼、揭示、设定、爽点,"孟川绘画《脊梁》后心灵彻底洗练，悟""生命才是最绚烂精彩，生命超越永恒，生命是时空的魂""，心境从死寂转为温和阳光，突破元神八层（劫境，肉身仍混洞境尊者层次，元神一脉先达劫境）。孟川拔劫境秘宝光阴刀以元神之力操纵（劫境后元神之力质变比劫境妖力真元更适合操纵劫境秘宝，元神劫境擅远距离对敌，肉身劫境肉身如法宝擅近战）。孟神世界外显为画卷（蔓延百余里，隐约山脉江河人们，域外无压制最大可扩三百万里，大小与实力关联不大因心灵道路不同各有特殊）。天地大殿三位护法神行礼称东宁大能（沧元界终于又有劫境大能，沧元宗时期后首次），称沧元祖师宝藏成劫境后可获取更多。孟川拔光阴刀试劈一刀（生命为魂的新刀法）。",孟川绘画《脊梁》心灵蜕变悟生命超越永恒，突破元神八层劫境，元神世界外显为画卷，可获取更多沧元祖师宝藏。
妖圣通道,帝君级极限绝学,悟道、转折高潮,修炼、高潮、爽点,孟川以生命为魂劈出帝君级极限绝学《无尽刀》（世界静止，刀凝一线，一瞬间取南方小黄花、西方玉石、北方黑鱼、东方紫果，极限速度时间速度皆在掌控）。帝君级《无尽刀》影响时间流速三十倍（元神八层改变劫境生命时间流速难度大，尊者级三倍如今三十倍），纯粹速度快数倍，从接近帝君圆满跨入三劫境层次（寂灭之刀天地境中期媲美四劫境但不能作根本，《无尽刀》可作肉身元神修炼根本）。孟川创出帝君级极限绝学（创造者罕见程度不亚于七劫境大能），此前数百年失败积累经验，绘画《脊梁》后才跨出最难一步。元神继续蜕变提升（创绝学提升约为绘画提升的一成，元神劫境重视心灵修行，心有多大世界才有多大）。洛棠关三尊元神分身镇守妖圣通道（元神八层分身可隔生命世界河域遨游，拥有元神世界可吸域外元力补充，配合劫境秘宝战力如真身）。孟川试进妖圣通道有阻力（生命层次提升），计划成五劫境循因果灭杀星诃玄月，鹏皇需慢慢来。域外真身在囚魔牢狱以帝君级《无尽刀》突破肉身帝君级（混洞境第一人，可能失败，域外先试，失败元神分身宝物完好）。,孟川以生命为魂创出帝君级极限绝学《无尽刀》（三劫境层次），域外真身在囚魔牢狱开始突破肉身帝君级。
妖圣通道,帝君（本集终）,转折高潮、核心伏笔,伏笔、高潮,"十九天后域外真身突破成功，丹田混洞化为灰色星辰（表面灰色气流，材质九成九似原初之石），命名""原初境""（丹云境、不灭境、大日境、暗星境、无间境、混洞境、原初境），肉身媲美四劫境大能（纯血龙族成年体肉身惊人，可暴涨千里高缩小如蚂蚁，一握拳虚空湮灭，血刃切不断头发，雷霆星辰子轰不动）。沧元界真身以天地境前期《无尽刀》为核心试突破仅令混洞吞吸更多域外元晶肉身微型黑洞更强，仍卡混洞境（域外真身与家乡真身区别为原初之石，疑成原初境须先炼化原初之石，如星空一脉入圣境神话境需星空晶石）。孟川回洞天阁，秦五、洛棠告知李观师兄回家族两三月内大限（需送行），秦五说两件大事：妖族四重天五重天妖王求放回妖界（否则鱼死网破），天妖门求既往不咎一视同仁（渗透太深千名天妖含三位五重天，凡俗弟子藏城池难发现）。孟川冷然拒绝既往不咎，以元神世界笼罩整个沧元界（处处观察下，唯元初山沧元祖师阵法阻挡），发现北海海底妖族潜伏洞天、大越王朝山林天妖门驻地洞天，一念头将两座小型洞天挪移至元初山洞天阁后院。（本集终）",域外真身突破原初境（帝君级肉身媲美四劫境），沧元界真身成元神八层劫境，以元神世界笼罩沧元界擒获妖族与天妖门潜伏洞天。
劫境,传送,设定展开、情节推进,设定,孟川向秦五、洛棠、孟安展示抓来的妖族洞天和天妖门洞天（水蓝色珠子、拳头大山石）。孟川透露自己元神突破达到元神八层（劫境），秦五、洛棠、孟安震撼。孟川解释元神世界笼罩整个沧元界，一念便可世界降临，能探查清清楚楚，天妖门除核心洞天外三十五处分部也将一锅端，渗透各地的天妖门势力网需借助地网抓捕。天妖门主、熊妖王现身，得知千蛐妖圣、北觉妖圣早已逃出沧元界。孟川巡视沧元界收散落各地的宗派宝藏（芒光派六劫境秘宝等）。孟安坦白已是沧元祖师亲传弟子（非记名弟子），战争获胜后三年内必须离开沧元界，将被传送前往遥远河域一座秘境。孟川决定探沧元祖师宝藏帮儿子。,孟川成元神八层（劫境），元神世界笼罩沧元界一锅端天妖门和妖族，孟安坦白须离沧元界赴遥远秘境。
劫境,孟川的实力,设定揭示、装备获取,奖励、揭示、设定,"孟川进入天地大殿（十二镇宗宝物排第二），感知天地大殿容纳生命世界本源庇护沧元界。孟川进入劫境区域，见到殿厅内一条约十九丈长的青色手臂（肉身八劫境大能断臂，十二镇宗宝物排名第四，手臂表面纹路变幻微小世界生灭，沧元祖师设阵法压制否则普通劫境被控制血脉）。孟川来到古老殿厅，白袍老者（沧元祖师护法神）要求孟川全力出手攻击青色柱子确定实力。孟川施展画卷世界（人族历史上最强元神世界，超越人族另外三位元神劫境）加寂灭之刀加时间流速，接连劈出九刀。白袍老者判定为""元神四劫境实力""，可挑选总价不超过五万方域外元晶的宝物。孟川询问宝库内是否有原初之石（家乡真身也需原初之石肉身才能提升），得知有两百零三块（约九万三千方域外元晶），最多可选一成。",孟川进入沧元祖师宝库，以元神四劫境实力获五万方域外元晶额度，得知宝库有原初之石。
劫境,寿命,装备获取、设定展开,奖励、设定,孟川为儿子选三份虚空挪移符（每份三百方域外元晶，一念激发瞬间跨数座河系）、一份时空传送符（三千方域外元晶，比虚空挪移符强一层次，时空长河两端短时间直达，七劫境大能出手大多难阻止，可逃回三湾河系）、一件延寿奇珍（最多选一件，对实力越强效果越弱）。沧元祖师死前考虑人族上亿年发展，资源有额度限制。孟川在宝库大开眼界，了解域外宝物被强者垄断。三天后孟川告知孟安须等二十天。孟川在天地大殿密室吞吸原初之石突破到原初帝君境（等同成年体纯血龙族纯血凤凰，寿命十万年），丹田混洞炼化原初之石令肉身蜕变。成帝君后吞吸约一千五百方原初之石（成帝君后肉身和丹田共吞吸），两尊真身共需约三千六百方。孟川元神四劫境实力配合近战肉身，不确定是否达五劫境门槛。,孟川选虚空挪移符、时空传送符、延寿奇珍赠孟安，吞吸原初之石突破原初帝君境寿命十万年。
劫境,离别,情感展现、人物心理,情感,孟川肉身修到原初帝君又吞吸原初之石，近战比域外真身强的并不多。再次确定实力，元神劫境实力配合近战依旧四劫境层次（一劫二劫差距小，三劫质变，越往后每劫差距越大）。江州城孟府，孟川陪岳父柳夜白（头发稀疏老年斑皱纹深），孟大江（白发苍老大日境神魔神志清醒）、白念云（中年妇人）到来。孟大江、柳夜白老哥俩闲聊，孟川笑看一家人。孟川知道父亲仅剩三年多寿命，岳父仅剩八年。孟安告知祖父祖母要前往域外，孟大江、柳夜白、白念云坦然接受（看多血与火）。江州城外夜空，孟川将虚空挪移符、时空传送符、两张不死符赠孟安（两次逃命机会），叮嘱若用到就赶紧逃回来。孟安撕裂世界膜壁飞入域外，紫色光芒包裹传送消失。孟川感应到儿子抵达极遥远河域，比巫古河域远很多，有神秘力量模糊感应。孟川转身准备为第一次元神之劫做准备。,孟川与家人告别，赠孟安保命符箓，孟安被传送至极遥远河域秘境。
劫境,元神之劫,悟道、伏笔埋设,伏笔、修炼、爽点,鹏皇全力赶路回三湾河系，成三劫境加混洞修炼百年实力提升，一年即将抵达。鹏皇不甘多年谋划白折腾，判断孟川一直停留在尊者级却爆发劫境实力（技艺境界极高比鹏皇还高些），战争获胜后不再隐藏。获胜一个多月后鹏皇因果感应变模糊（孟川成元神八层），大半年后连因果方向都感应不到（孟川成原初帝君生命层次等同五劫境）。鹏皇猜测孟川成三劫境。鹏皇抵达三湾河系雪玉宫（十余万里高雪山，六劫境秘宝，三湾河系圣地），碧蟾（劫境大能）告知宫主过些时日要办大事。雪玉宫主收鹏皇为追随者（帝君圆满时因血脉拜入，注定三劫境）。沧元界洞天阁，孟川看书感应到鹏皇回到三湾河系雪玉宫一带（因果感应清晰，鹏皇感应不清孟川）。孟川判断杀鹏皇时雪玉宫主不会为追随者拼命（五劫境间没必要死斗）。孟川度过第一次元神之劫（来无影去无踪直接降临元神，扛过元神蜕变，抗不过魂飞魄散），轻松渡过（无尽刀代表完美极限绝学）。,鹏皇成三劫境回三湾河系拜入雪玉宫主门下，孟川度过第一次元神之劫。
劫境,修行岁月,悟道、设定展开,修炼、设定、爽点,转眼三年过去，孟川域外真身在混洞深处七十倍时间流速修炼（实际两百余年）。沧元祖师卷宗未提混洞影响心境（外界恶劣磨炼心灵，扛过更进一步）。孟川受混洞影响三百余年后打破压制，绘画《脊梁图》后元神突飞猛进。第四次元神之劫降临（前三劫每年一次最快速度，第三劫后每劫至少间隔百年，孟川第三劫后两百年才迎第四劫，说明元神积累约四劫境层次未到五劫境）。第四次元神之劫识海元神世界天降大火焚烧元神百里范围三天，元神念头崩溃又新生（心之火焚元神炼心）。孟川心如冰山扛过，元神念头锻造更强。孟川感叹第五劫难十倍不止。无尽刀三十年达天地境中期，一百八十年达天地境后期。孟川再次确定实力，以无尽刀天地境后期一刀击穿七层符纹，被判定为肉身五劫境实力（门槛）。,孟川度过第四次元神之劫，无尽刀达天地境后期，近战达肉身五劫境门槛。
劫境,延寿,人物心理、伏笔深化,伏笔、情感,孟川惊喜无尽刀天地境后期近战达五劫境门槛（技艺本就接近五劫境，肉身格外强大）。白袍老者将宝库额度提升至三十万方域外元晶。孟川明白短时间能到五劫境（帝君级极限绝学创造者），到六劫境需耗费很多（六劫境一般也是这些妖孽一生极限）。三十万方为成五劫境后宝物极限，需谨慎为冲刺六劫境准备（八劫境秘宝最低十五万方还买不到，异宝小宇宙标价五十万方买不起）。孟川纯粹元神劫境实力依旧四劫境。江州城大雪纷飞，孟大江、柳夜白躺椅上盖毛毯喝温酒闲聊（江州城人口增多拥挤，天下太平孟川坐镇无法掀起内部战争），白念云看书。孟川走来，一家人闲聊（府城县城重建，人口朝大城迁移，沧元界将迎来最繁荣期）。孟川提出让父亲和岳父沉睡（一瞬千年秘术，孟川在虚空一脉技艺布置阵法轻松），承诺有把握弄来延寿宝物延寿千年（五劫境大能帮弱小者延寿不难，实力越弱延寿越容易）。,孟川宝库额度提升至三十万方，承诺为父亲岳父延寿千年，令其沉睡等延寿。
劫境,帝君圆满的极限绝学,悟道、转折高潮,修炼、高潮、爽点,孟大江、柳夜白、白念云惊喜愿延寿。孟川有把握（延寿到两千年较轻松，给尊者帝君延寿难度高，给劫境延寿更难，宝库延寿宝物最多选一件，成五劫境后可换五六件普通延寿宝物）。一个月后孟大江、柳夜白在一瞬千年秘术阵法中沉睡。白念云一年后也沉睡（孤独难熬，希望醒来看到大江）。孟川更孤独但平静面对，一门心思修行。转眼八年过去（混洞实际五百余年），孟川将无尽刀修炼到天地境圆满，帝君圆满级极限绝学彻底创出，掌握极限速度规则。孟川施展身法达到时间静止（速度达光速跳出时间洪流束缚，外界一切静止，光线静止，可一刹那跨数亿里，但时空阻力大无法长久维持）。孟川感叹真正五劫境能轻易斩杀四劫境时的自己（过去招数威力达五劫境门槛非真正五劫境，真正五劫境需技艺和肉身都提升到相应层次）。五劫境一具真身在家乡堪称杀不死（唯八劫境才能隔着生命世界斩杀），再顶尖势力也正视五劫境大能。,孟川无尽刀达天地境圆满创出帝君圆满级极限绝学，掌握极限速度规则达时间静止，真正媲美五劫境。
劫境,孟川赶路,伏笔深化、环境铺陈,伏笔、设定,孟川在混洞金盘区域吞吸一百五十方域外元晶，丹田真元和肉身提升到原初帝君圆满阶段（差一丝丝肉身圆满，一方域外元晶可弥补）。自创帝君级极限绝学者肉身圆满轻松（绝学最完美为根基修炼肉身必圆满必跨劫境）。孟川计划原初帝君阶段回家乡炼化足够原初之石再跨肉身劫境。孟川感应到两条因果线连接万角河系方向（庞明前辈家乡，成劫境后收庞明界尊者为徒的因果，影响越来越大，对天地境圆满后黑暗中摸索的云雾龙蛇身法干扰尤甚）。孟川告知在混洞旁陨石洞府修行的青古尊者自己已成劫境（二十余年外界，孟川实际千年），青古尊者本能恐惧（生命层次差距太大，原初帝君圆满媲美五劫境）。孟川收青古尊者入洞天。孟川以掌握极限速度规则的五劫境层次赶路，进入时空长河（体型巍峨，双眸比太阳太阴大千万倍，一步跨无比遥远，约一个时辰跨过十一座河系抵达万角河系）。,孟川肉身近圆满，感应庞明界因果，收青古尊者，以五劫境层次行走时空长河抵达万角河系。
劫境,收徒,人物引入、核心伏笔,人物、伏笔,孟川锁定两条因果线，先前往离自己近些的太阴星辰。太阴星辰上一座阵法笼罩洞府中，高方等七位尊者探索劫境洞府，灰袍女尊者葵婆被刀刃流光绞杀。高方（庞明界尊者，统一天下建大玄王朝六百余年，得庞明祖师三劫境长枪，将五门枪法绝学修至洞天圆满，域外挣扎三百年最大资源仍是庞明祖师赐予的长枪）等继续前进，青发女子探查阵法触及隐藏节点，巨大手掌笼罩虚空禁锢众人。孟川在盏茶前抵达观看高方心性，等其陷入绝境方出手，画卷世界降临笼罩洞府，巨大手掌支离破碎，洞府遗迹缩小收入掌心（三劫境或四劫境大能洞府）。孟川将高方带入虚幻世界，询问其来自庞明界，高方惊恐（庞明祖师有死敌须隐藏身份二十万年）。孟川声明欠庞明祖师人情特来收徒。高方猛跪拜师。,孟川在庞明界太阴星辰救下高方等尊者，收高方为徒了结庞明因果。
劫境,赵红袖,人物引入、伏笔埋设,人物、伏笔,高方拜师后虚幻世界溃散，孟川收高方入洞天离去，留下的六名尊者羡慕嫉妒继续在太阴星辰寻找。孟川抵达庞明界（直径约三万里，有时空规则约束无法进入），放出高方。孟川询问庞明界另一位尊者，高方禀报为赵红袖（女尊者，杀手出身，叛出杀手组织致其覆灭，最恨贪官污吏，以家传赵氏箭术自创洞天圆满箭术绝学，修行三百余年已不亚于高方，交手三次从未被杀）。孟川对弓箭手有好感（妻子柳七月用弓箭），命高方回庞明界请赵红袖。高方犹豫（赵红袖甘心平静生活隐居），孟川令其尽力。高方飞至赵府（十余里城中之城，赵家嫡系仅十余人），赵红袖盘膝梅花树下。高方告知遇到劫境大能愿收徒，赵红袖展颜一笑求之不得（红尘无眷恋，更想修行大成就）。,孟川命高方回庞明界请赵红袖，赵红袖欣然愿拜师，孟川收二弟子了结因果。
劫境,回到家乡,环境铺陈、伏笔深化,伏笔、设定,赵红袖拜师，孟川自称东宁，高方师兄赵红袖师妹，带二人去神女河域三湾河系（非常遥远，将来最多送回一次）。孟川以掌握极限速度规则的五劫境层次赶路（五劫境中赶路最快，媲美六劫境），离开天峰河系第三天抵达神女河域（数十亿年前一位八劫境女性大能曾降临传法讲道，沧元祖师追查未查出身份）。小半个时辰抵达三湾河系沧元界，孟川分出元神分身携带高方、赵红袖、青古尊者及宝物离开，真身飞入沧元界。域外真身与家乡真身在天地大殿碰面。孟川选适合劫境秘宝发挥更强实力（三十万方额度），先炼化原初之石提升原初帝君肉身。孟川元神分身携宝物赶到三湾河系千山星（六劫境大能建造的域外驻地，沧元祖师发现隐藏十余座不错驻地之一，时间一脉阵法适合孟川），以元神世界探查找到隐藏星辰（直径三百九十万里，群山座座城池壮阔），两天破解阵法。孟川回到三湾河系半年后，雪玉宫主带碧蟾、鹏皇等九名劫境大能离开三湾河系。孟川感应到鹏皇超快速移动（雪玉宫主带着赶路）。,孟川带二徒回三湾河系，域外真身与家乡真身碰面，破解千山星阵法为域外老巢，雪玉宫主带鹏皇等离开三湾河系。
劫境,第五次元神之劫,悟道、转折高潮,修炼、高潮、爽点,孟川判断雪玉宫主带鹏皇赶路（鹏皇天赋赶路一年回三湾河系，如今快十余倍），等元神五劫境才动手。孟川继续炼化改造千山星阵法（也是修行）。回到家乡一年半，在混洞深处感应到第五次元神之劫一息后降临，以时间静止飞出混洞，躲入囚魔牢狱。八十年中度过肉身前三劫（每年一次，对实力帮助不足一成）。第五次元神之劫降临（比肉身之劫更考验心灵，劫境大能六劫境中十个七八个肉身劫境）。孟川以世界秘宝（元神劫境独有，令元神世界更真实威力提升数倍，炼制代价三千多方域外元晶）抵挡。元神之劫令孟川意识进入虚无中（看不到听不到感受不到规则，仿佛一百万年一亿年或更久，无尽孤独折磨），孟川不断回忆生命中的感动（父亲母亲妻子等），熬过漫长虚无。孟川疲惫不堪度过第五次元神之劫成元神五劫境，寿命增至十一万年。秦五震惊。孟川在千山星以八首吞星蛇尸体血肉孕养斩妖刀至五劫境层次（比一般六劫境秘宝威力大些）。孟川出发去找鹏皇。,孟川度过第五次元神之劫成元神五劫境（虚无中无尽孤独折磨），斩妖刀达五劫境层次，出发追鹏皇。
劫境,追踪鹏皇,环境铺陈、伏笔埋设,伏笔、设定,孟川留元神分身坐镇千山星，令高方、赵红袖、青古尊者不得离开。孟川域外真身装备：肉身、元神秘宝、七劫境秘宝十三寰宇珠（沧元祖师宝库中最适合，融合时间空间奥妙，三千二百方域外元晶）、血刃盘等数件六劫境秘宝、七劫境黑暗孔雀血肉、数千方域外元晶、虚空挪移符等（战死损失约两万方，但保命能力属五劫境佼佼者）。孟川进入时空长河直奔雪玉宫，发现空无一物（雪玉宫主带洞府离开）。孟川循因果感应锁定鹏皇在虞方河系。虞方河系寂静虚空中，雪玉宫主（浅蓝衣袍，浅蓝秘纹，额头触角，三湾河系最强者）与驼背老者黑风老魔（灰色眸子，黑雾弥漫，虞方河系五劫境）各持一半令牌等待洞府显现。修罗界五劫境闼古（瘦小男子，血色异兽虚影，高等世界修罗一脉肉身体系排前几）出现，三方暂时共存。大半个月后扭曲虚空显现青色大门，三人进入。大半年后孟川追踪因果抵达，以元神世界发现藏匿的扭曲虚空和青色大门。,孟川追踪鹏皇因果至虞方河系，发现雪玉宫主、黑风老魔、闼古三方进入苍刑洞府，孟川发现青色大门。
劫境,初探洞府,设定展开、伏笔埋设,伏笔、设定,"孟川感应青色大门存在很久（至少千万年，建造者应已死）。孟川分出元神分身先进入，真身随后飞入（大门关闭）。大门背后是约百万里大暗红色巢穴，入口碑石刻字""走到尽头者，为最终胜者""（字蕴含意志压迫极强，疑似和沧元祖师同一层次的存在）。孟川以元神世界虚影笼罩前进，前期危险无威胁摧枯拉朽。鹏皇在巢穴内小心翼翼前进（按宫主吩咐前进越深好处越大），踏血色锁链过黑雾空洞（元神分身试飞被黑雾吞噬，踏上锁链有无形力量影响），艰难走到另一端获黑色莲子（表面金色符纹，劫运莲子）。雪玉宫主踏万里岩浆湖前进。孟川在祭坛遇到主动放弃的二劫境异族强者（雪白翅膀），生命层次差距令其恐惧。",孟川进入苍刑洞府（暗红色巢穴，碑石压迫疑似七劫境大能建造），鹏皇获劫运莲子，孟川摧枯拉朽前进。
劫境,鹏皇的收获,战斗描写、伏笔深化,伏笔、战斗,孟川问异族强者（想活就说出洞府和探索者情报），异族强者禀报：虞方河系黑风魔主麾下，三方势力（黑风老魔、雪玉宫主、闼古）进入洞府，沿通道前进足够深有望得宝物，遇其他修行者只能一人继续（另一人认输或死），岔道最终合一，洞府最多待一年（已过七个月）。孟川继续前进。黑风老魔被三百二十三根柱石阻挡半个月，从手下二劫境处得知遇到疑似五劫境神秘强者。鹏皇在十丈宽通道与六臂异族三劫境冰侯搏杀（冰侯带五劫境秘宝一件五件四劫境秘宝实力逊色），鹏皇以六劫境秘宝裂空手击杀冰侯（连续断其手臂，冰侯自爆），获近六百方战利品。孟川追踪因果选岔道，离鹏皇越来越近。,孟川从异族强者处得知洞府规则（一年期限、一人继续），鹏皇击杀冰侯获战利品，孟川追踪鹏皇。
劫境,鹏皇和孟川的再相见,战斗描写、转折高潮,战斗、高潮,"孟川在巢穴通道内警惕前进（疑似七劫境大能洞府大意找死），看到通道壁上三十八根惨白锋利牙齿（某生命牙齿，根端插入壁内，蕴含邪异力量，牙齿主人疑五劫境乃至六劫境层次生命，建造洞府将其他生命牙齿融入特别）。孟川以元神世界镇压牙齿穿行。半个时辰后孟川锁定鹏皇在前方。鹏皇在空洞中被昏暗狂风阻挡（四劫境才能穿过，鹏皇三劫境无法通过），放弃后坐在大石上喝酒等待一年期限。孟川元神世界虚影侵袭空洞压制狂风，鹏皇惶恐喊""前辈已放弃""话未说完便失去意识。孟川以时间静止瞬间出现在鹏皇身边，将鹏皇收入囚魔牢狱。鹏皇在囚魔牢狱中恢复清醒（锁链绑缚脊椎渗透体内，肉身元神被封禁，宝物被夺）。孟川显现，鹏皇认出孟川恐惧绝望（妖族世界最强者被人族世界最强者毫无反抗活捉）。孟川说明活捉是为以域外真身为媒介借因果灭杀所有分身（一具域外真身是最好的媒介），今天先杀星诃帝君和玄月娘娘。",孟川以时间静止活捉鹏皇收入囚魔牢狱，鹏皇认出孟川绝望，孟川宣告今日杀星诃玄月。
劫境,星诃帝君和玄月娘娘的结局,矛盾收束、爽点设置,冲突、爽点,孟川活捉鹏皇同一刻，玄月娘娘域外真身在荒芜星辰洞府中被孟川出现面前失去意识。星诃帝君域外真身带手下探索残破遗迹时被孟川出现面前收走。妖界鹏皇宫，星诃、玄月赶来找鹏皇求救，鹏皇告知域外真身也被活捉。鹏皇判断孟川已达五劫境（毫无反抗之力，面对四劫境也能斗一斗）。星诃、玄月绝望。孟川在妖圣通道沧元界一端，活捉星诃、玄月域外真身后对它们施展幻术，并透过因果降临所有分身（元神劫境擅长幻术，元神世界改变意识编制记忆轻而易举）。外界一个时辰，幻境中极漫长，将人族苦难一项项加诸其身。一个时辰后星诃、玄月恢复清醒眼神呆滞心境失守。孟川刀光降临斩杀域外真身并透过因果降临每一处分身，所有分身瞬间彻底湮灭化作飞灰。鹏皇在鹏皇宫目睹二帝化灰。孟川告知鹏皇囚魔牢狱擅长折磨，以雷霆透过锁链折磨鹏皇。孟川继续探索洞府。,孟川以元神世界幻术折磨星诃玄月一个时辰后，借因果刀光斩杀二帝所有分身彻底湮灭，鹏皇被囚魔牢狱折磨。
劫境,巢穴尽头,设定揭示、悬念设置,伏笔、揭示、设定,雪玉宫主在幽深通道中顶着压力前进（气息足以镇死四劫境），鹏皇元神分身向雪玉宫主禀报被孟川活捉囚禁宝物被夺（孟川来自沧元界，域外数十年疑五劫境，疑沧元祖师机缘秘境修行上万年）。雪玉宫主得知孟川一心要杀鹏皇，鹏皇只能靠自己变强。雪玉宫主走到通道尽头来到万里宽广洞穴，看到千里高巨大头颅（两根黑色弯角，一只血色竖瞳，血盆大口五百里长，牙齿如山峰），一条条锁链扎根头颅禁锢汲取力量供应洞府。雪玉宫主被血色竖瞳凝视窒息恐惧数个呼吸才抵抗住（六劫境禁忌生物被禁锢）。人身蛇尾护法神从头颅嘴巴飞出，告知罪孽生物嘴巴是洞府最核心尽头，一年期限所有抵达者进行最终角逐唯一胜利者方能进入。黑风老魔半个月后抵达（三个呼吸抵抗竖瞳），闼古大半个月后抵达（一个呼吸抵抗，早知布局）。孟川在通道中收四劫境高瘦灰袍人宝物后继续前进，也抵达洞穴。四位五劫境齐聚。,雪玉宫主、黑风老魔、闼古、孟川四位五劫境抵达巢穴尽头（六劫境禁忌生物被禁锢供应洞府），将进行最终角逐。
劫境,禁忌生物,设定揭示、伏笔埋设,伏笔、揭示、设定,孟川被血色竖瞳凝视，意志冲击疯狂冰冷带极端恶意，但元神五劫境心灵强大瞬间抵挡。孟川认出禁忌生物（沧元祖师卷宗重点介绍，代表灾难毁灭大罪孽，比纯血龙族凤凰还特别，诞生原因不明数量极稀少，吞吃生命变强，六劫境可吞低等生命世界，七劫境可吞中等生命世界，八劫境可吞高等生命世界，寿命无比漫长身体永久存在意识会腐朽孕育新意识，是所有生命公敌称罪孽生物）。六劫境禁忌生物是不死之身（命核藏匿，身体湮灭迅速恢复，除非找到命核）。三位五劫境吃惊孟川未受竖瞳影响（闼古猜元神五劫境）。闼古（修罗界）、黑风老魔（虞方河系）自我介绍示善意，雪玉宫主冷脸。人身蛇尾护法神宣布四位角逐最终胜利者，遵循规矩失败者也有赏赐。四颗石头（两暗红两淡白）分组：孟川与黑风老魔同组（淡白），雪玉宫主与闼古同组（暗红）。雪玉宫主与闼古先交手。孟川在禁忌生物头颅旁观战，感受其气息与寂灭之刀相似，参悟寂灭之刀朝天地境圆满推进。,孟川认出六劫境禁忌生物（罪孽生物吞吃生命变强不死之身），四名五劫境抽签分组角逐，孟川受禁忌生物气息触动参悟寂灭之刀。
